multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
 19205.000,  115.000, 0.4, 1.7, 34.0
 19320.000,  115.000, 0.4, 1.7, 34.0
 19435.000,  115.000, 0.4, 1.7, 34.0
 19550.000,  115.000, 0.4, 1.7, 34.0
 19665.000,  115.000, 0.4, 1.7, 34.0
 19780.000,  115.000, 0.4, 1.7, 34.0
 19895.000,  115.000, 0.4, 1.7, 34.0
 20010.000,  115.000, 0.4, 1.7, 34.0
 20125.000,  115.000, 0.4, 1.7, 34.0
 20240.000,  115.000, 0.4, 1.7, 34.0
 20355.000,  115.000, 0.4, 1.7, 34.0
 20470.000,  115.000, 0.4, 1.7, 34.0
 20585.000,  115.000, 0.4, 1.7, 34.0
 20700.000,  115.000, 0.4, 1.7, 34.0
 20815.000,  115.000, 0.4, 1.7, 34.0
 20930.000,  115.000, 0.4, 1.7, 34.0
 21045.000,  115.000, 0.4, 1.7, 34.0
 21160.000,  115.000, 0.4, 1.7, 34.0
 21275.000,  115.000, 0.4, 1.7, 34.0
 21390.000,  115.000, 0.4, 1.7, 34.0
 21459.000,   69.000, 0.4, 1.7, 34.0
 21528.000,   69.000, 0.4, 1.7, 34.0
 21597.000,   69.000, 0.4, 1.7, 34.0
 21666.000,   69.000, 0.4, 1.7, 34.0
 21735.000,   69.000, 0.4, 1.7, 34.0
 21804.000,   69.000, 0.4, 1.7, 34.0
 21873.000,   69.000, 0.4, 1.7, 34.0
 21942.000,   69.000, 0.4, 1.7, 34.0
 22011.000,   69.000, 0.4, 1.7, 34.0
 22080.000,   69.000, 0.4, 1.7, 34.0
 22149.000,   69.000, 0.4, 1.7, 34.0
 22218.000,   69.000, 0.4, 1.7, 34.0
 22287.000,   69.000, 0.4, 1.7, 34.0
 22356.000,   69.000, 0.4, 1.7, 34.0
 22425.000,   69.000, 0.4, 1.7, 34.0
 22494.000,   69.000, 0.4, 1.7, 34.0
 22563.000,   69.000, 0.4, 1.7, 34.0
 22632.000,   69.000, 0.4, 1.7, 34.0
 22701.000,   69.000, 0.4, 1.7, 34.0
 22770.000,   69.000, 0.4, 1.7, 34.0
 22839.000,   69.000, 0.4, 1.7, 34.0
 22908.000,   69.000, 0.4, 1.7, 34.0
 22977.000,   69.000, 0.4, 1.7, 34.0
 23046.000,   69.000, 0.4, 1.7, 34.0
 23115.000,   69.000, 0.4, 1.7, 34.0
 23184.000,   69.000, 0.4, 1.7, 34.0
 23253.000,   69.000, 0.4, 1.7, 34.0
 23322.000,   69.000, 0.4, 1.7, 34.0
 23391.000,   69.000, 0.4, 1.7, 34.0
 23460.000,   69.000, 0.4, 1.7, 34.0
 23621.000,  161.000, 0.4, 1.7, 34.0
 23782.000,  161.000, 0.4, 1.7, 34.0
 23943.000,  161.000, 0.4, 1.7, 34.0
 24104.000,  161.000, 0.4, 1.7, 34.0
 24265.000,  161.000, 0.4, 1.7, 34.0
 24426.000,  161.000, 0.4, 1.7, 34.0
 24587.000,  161.000, 0.4, 1.7, 34.0
 24748.000,  161.000, 0.4, 1.7, 34.0
 24909.000,  161.000, 0.4, 1.7, 34.0
 25070.000,  161.000, 0.4, 1.7, 34.0
 25231.000,  161.000, 0.4, 1.7, 34.0
 25392.000,  161.000, 0.4, 1.7, 34.0
 25553.000,  161.000, 0.4, 1.7, 34.0
 25714.000,  161.000, 0.4, 1.7, 34.0
 25875.000,  161.000, 0.4, 1.7, 34.0
 26036.000,  161.000, 0.4, 1.7, 34.0
 26197.000,  161.000, 0.4, 1.7, 34.0
 26358.000,  161.000, 0.4, 1.7, 34.0
 26519.000,  161.000, 0.4, 1.7, 34.0
 26680.000,  161.000, 0.4, 1.7, 34.0
 26841.000,  161.000, 0.4, 1.7, 34.0
 27002.000,  161.000, 0.4, 1.7, 34.0
 27163.000,  161.000, 0.4, 1.7, 34.0
 27324.000,  161.000, 0.4, 1.7, 34.0
 27485.000,  161.000, 0.4, 1.7, 34.0
 27646.000,  161.000, 0.4, 1.7, 34.0
 27807.000,  161.000, 0.4, 1.7, 34.0
 27968.000,  161.000, 0.4, 1.7, 34.0
 28129.000,  161.000, 0.4, 1.7, 34.0
 28290.000,  161.000, 0.4, 1.7, 34.0
 28336.000,   46.000, 0.4, 1.7, 34.0
 28382.000,   46.000, 0.4, 1.7, 34.0
 28428.000,   46.000, 0.4, 1.7, 34.0
 28474.000,   46.000, 0.4, 1.7, 34.0
 28520.000,   46.000, 0.4, 1.7, 34.0
 28566.000,   46.000, 0.4, 1.7, 34.0
 28612.000,   46.000, 0.4, 1.7, 34.0
 28658.000,   46.000, 0.4, 1.7, 34.0
 28704.000,   46.000, 0.4, 1.7, 34.0
 28750.000,   46.000, 0.4, 1.7, 34.0
 28796.000,   46.000, 0.4, 1.7, 34.0
 28842.000,   46.000, 0.4, 1.7, 34.0
 28888.000,   46.000, 0.4, 1.7, 34.0
 28934.000,   46.000, 0.4, 1.7, 34.0
 28980.000,   46.000, 0.4, 1.7, 34.0
 29026.000,   46.000, 0.4, 1.7, 34.0
 29072.000,   46.000, 0.4, 1.7, 34.0
 29118.000,   46.000, 0.4, 1.7, 34.0
 29164.000,   46.000, 0.4, 1.7, 34.0
 29210.000,   46.000, 0.4, 1.7, 34.0
 29256.000,   46.000, 0.4, 1.7, 34.0
 29302.000,   46.000, 0.4, 1.7, 34.0
 29348.000,   46.000, 0.4, 1.7, 34.0
 29394.000,   46.000, 0.4, 1.7, 34.0
 29440.000,   46.000, 0.4, 1.7, 34.0
 29486.000,   46.000, 0.4, 1.7, 34.0
 29532.000,   46.000, 0.4, 1.7, 34.0
 29578.000,   46.000, 0.4, 1.7, 34.0
 29624.000,   46.000, 0.4, 1.7, 34.0
 29670.000,   46.000, 0.4, 1.7, 34.0
 29992.000,  322.000, 0.4, 1.7, 34.0
 30314.000,  322.000, 0.4, 1.7, 34.0
 30636.000,  322.000, 0.4, 1.7, 34.0
 30958.000,  322.000, 0.4, 1.7, 34.0
 31280.000,  322.000, 0.4, 1.7, 34.0
 31602.000,  322.000, 0.4, 1.7, 34.0
 31924.000,  322.000, 0.4, 1.7, 34.0
 32246.000,  322.000, 0.4, 1.7, 34.0
 32568.000,  322.000, 0.4, 1.7, 34.0
 32890.000,  322.000, 0.4, 1.7, 34.0
 33212.000,  322.000, 0.4, 1.7, 34.0
 33534.000,  322.000, 0.4, 1.7, 34.0
 33856.000,  322.000, 0.4, 1.7, 34.0
 34178.000,  322.000, 0.4, 1.7, 34.0
 34500.000,  322.000, 0.4, 1.7, 34.0
 34822.000,  322.000, 0.4, 1.7, 34.0
 35144.000,  322.000, 0.4, 1.7, 34.0
 35466.000,  322.000, 0.4, 1.7, 34.0
 35788.000,  322.000, 0.4, 1.7, 34.0
 36110.000,  322.000, 0.4, 1.7, 34.0
 36432.000,  322.000, 0.4, 1.7, 34.0
 36754.000,  322.000, 0.4, 1.7, 34.0
 37076.000,  322.000, 0.4, 1.7, 34.0
 37398.000,  322.000, 0.4, 1.7, 34.0
 37720.000,  322.000, 0.4, 1.7, 34.0
 38042.000,  322.000, 0.4, 1.7, 34.0
 38364.000,  322.000, 0.4, 1.7, 34.0
 38686.000,  322.000, 0.4, 1.7, 34.0
 39008.000,  322.000, 0.4, 1.7, 34.0
 39330.000,  322.000, 0.4, 1.7, 34.0
 39445.000,  115.000, 0.4, 1.7, 34.0
 39560.000,  115.000, 0.4, 1.7, 34.0
 39675.000,  115.000, 0.4, 1.7, 34.0
 39790.000,  115.000, 0.4, 1.7, 34.0
 39905.000,  115.000, 0.4, 1.7, 34.0
 40020.000,  115.000, 0.4, 1.7, 34.0
 40135.000,  115.000, 0.4, 1.7, 34.0
 40250.000,  115.000, 0.4, 1.7, 34.0
 40365.000,  115.000, 0.4, 1.7, 34.0
 40480.000,  115.000, 0.4, 1.7, 34.0
 40595.000,  115.000, 0.4, 1.7, 34.0
 40710.000,  115.000, 0.4, 1.7, 34.0
 40825.000,  115.000, 0.4, 1.7, 34.0
 40940.000,  115.000, 0.4, 1.7, 34.0
 41055.000,  115.000, 0.4, 1.7, 34.0
 41170.000,  115.000, 0.4, 1.7, 34.0
 41285.000,  115.000, 0.4, 1.7, 34.0
 41400.000,  115.000, 0.4, 1.7, 34.0
 41515.000,  115.000, 0.4, 1.7, 34.0
 41630.000,  115.000, 0.4, 1.7, 34.0
 41745.000,  115.000, 0.4, 1.7, 34.0
 41860.000,  115.000, 0.4, 1.7, 34.0
 41975.000,  115.000, 0.4, 1.7, 34.0
 42090.000,  115.000, 0.4, 1.7, 34.0
 42205.000,  115.000, 0.4, 1.7, 34.0
 42320.000,  115.000, 0.4, 1.7, 34.0
 42435.000,  115.000, 0.4, 1.7, 34.0
 42550.000,  115.000, 0.4, 1.7, 34.0
 42665.000,  115.000, 0.4, 1.7, 34.0
 42780.000,  115.000, 0.4, 1.7, 34.0
 42849.000,   69.000, 0.4, 1.7, 34.0
 42918.000,   69.000, 0.4, 1.7, 34.0
 42987.000,   69.000, 0.4, 1.7, 34.0
 43056.000,   69.000, 0.4, 1.7, 34.0
 43125.000,   69.000, 0.4, 1.7, 34.0
 43194.000,   69.000, 0.4, 1.7, 34.0
 43263.000,   69.000, 0.4, 1.7, 34.0
 43332.000,   69.000, 0.4, 1.7, 34.0
 43401.000,   69.000, 0.4, 1.7, 34.0
 43470.000,   69.000, 0.4, 1.7, 34.0
 43539.000,   69.000, 0.4, 1.7, 34.0
 43608.000,   69.000, 0.4, 1.7, 34.0
 43677.000,   69.000, 0.4, 1.7, 34.0
 43746.000,   69.000, 0.4, 1.7, 34.0
 43815.000,   69.000, 0.4, 1.7, 34.0
 43884.000,   69.000, 0.4, 1.7, 34.0
 43953.000,   69.000, 0.4, 1.7, 34.0
 44022.000,   69.000, 0.4, 1.7, 34.0
 44091.000,   69.000, 0.4, 1.7, 34.0
 44160.000,   69.000, 0.4, 1.7, 34.0
 44229.000,   69.000, 0.4, 1.7, 34.0
 44298.000,   69.000, 0.4, 1.7, 34.0
 44367.000,   69.000, 0.4, 1.7, 34.0
 44436.000,   69.000, 0.4, 1.7, 34.0
 44505.000,   69.000, 0.4, 1.7, 34.0
 44574.000,   69.000, 0.4, 1.7, 34.0
 44643.000,   69.000, 0.4, 1.7, 34.0
 44712.000,   69.000, 0.4, 1.7, 34.0
 44781.000,   69.000, 0.4, 1.7, 34.0
 44850.000,   69.000, 0.4, 1.7, 34.0
 45011.000,  161.000, 0.4, 1.7, 34.0
 45172.000,  161.000, 0.4, 1.7, 34.0
 45333.000,  161.000, 0.4, 1.7, 34.0
 45494.000,  161.000, 0.4, 1.7, 34.0
 45655.000,  161.000, 0.4, 1.7, 34.0
 45816.000,  161.000, 0.4, 1.7, 34.0
 45977.000,  161.000, 0.4, 1.7, 34.0
 46138.000,  161.000, 0.4, 1.7, 34.0
 46299.000,  161.000, 0.4, 1.7, 34.0
 46460.000,  161.000, 0.4, 1.7, 34.0
 46621.000,  161.000, 0.4, 1.7, 34.0
 46782.000,  161.000, 0.4, 1.7, 34.0
 46943.000,  161.000, 0.4, 1.7, 34.0
 47104.000,  161.000, 0.4, 1.7, 34.0
 47265.000,  161.000, 0.4, 1.7, 34.0
 47426.000,  161.000, 0.4, 1.7, 34.0
 47587.000,  161.000, 0.4, 1.7, 34.0
 47748.000,  161.000, 0.4, 1.7, 34.0
 47909.000,  161.000, 0.4, 1.7, 34.0
 48070.000,  161.000, 0.4, 1.7, 34.0
 48231.000,  161.000, 0.4, 1.7, 34.0
 48392.000,  161.000, 0.4, 1.7, 34.0
 48553.000,  161.000, 0.4, 1.7, 34.0
 48714.000,  161.000, 0.4, 1.7, 34.0
 48875.000,  161.000, 0.4, 1.7, 34.0
 49036.000,  161.000, 0.4, 1.7, 34.0
 49197.000,  161.000, 0.4, 1.7, 34.0
 49358.000,  161.000, 0.4, 1.7, 34.0
 49519.000,  161.000, 0.4, 1.7, 34.0
 49680.000,  161.000, 0.4, 1.7, 34.0
 49726.000,   46.000, 0.4, 1.7, 34.0
 49772.000,   46.000, 0.4, 1.7, 34.0
 49818.000,   46.000, 0.4, 1.7, 34.0
 49864.000,   46.000, 0.4, 1.7, 34.0
 49910.000,   46.000, 0.4, 1.7, 34.0
 49956.000,   46.000, 0.4, 1.7, 34.0
 50002.000,   46.000, 0.4, 1.7, 34.0
 50048.000,   46.000, 0.4, 1.7, 34.0
 50094.000,   46.000, 0.4, 1.7, 34.0
 50140.000,   46.000, 0.4, 1.7, 34.0
 50186.000,   46.000, 0.4, 1.7, 34.0
 50232.000,   46.000, 0.4, 1.7, 34.0
 50278.000,   46.000, 0.4, 1.7, 34.0
 50324.000,   46.000, 0.4, 1.7, 34.0
 50370.000,   46.000, 0.4, 1.7, 34.0
 50416.000,   46.000, 0.4, 1.7, 34.0
 50462.000,   46.000, 0.4, 1.7, 34.0
 50508.000,   46.000, 0.4, 1.7, 34.0
 50554.000,   46.000, 0.4, 1.7, 34.0
 50600.000,   46.000, 0.4, 1.7, 34.0
 50646.000,   46.000, 0.4, 1.7, 34.0
 50692.000,   46.000, 0.4, 1.7, 34.0
 50738.000,   46.000, 0.4, 1.7, 34.0
 50784.000,   46.000, 0.4, 1.7, 34.0
 50830.000,   46.000, 0.4, 1.7, 34.0
 50876.000,   46.000, 0.4, 1.7, 34.0
 50922.000,   46.000, 0.4, 1.7, 34.0
 50968.000,   46.000, 0.4, 1.7, 34.0
 51014.000,   46.000, 0.4, 1.7, 34.0
 51060.000,   46.000, 0.4, 1.7, 34.0
 51382.000,  322.000, 0.4, 1.7, 34.0
 51704.000,  322.000, 0.4, 1.7, 34.0
 52026.000,  322.000, 0.4, 1.7, 34.0
 52348.000,  322.000, 0.4, 1.7, 34.0
 52670.000,  322.000, 0.4, 1.7, 34.0
 52992.000,  322.000, 0.4, 1.7, 34.0
 53314.000,  322.000, 0.4, 1.7, 34.0
 53636.000,  322.000, 0.4, 1.7, 34.0
 53958.000,  322.000, 0.4, 1.7, 34.0
 54280.000,  322.000, 0.4, 1.7, 34.0
 54602.000,  322.000, 0.4, 1.7, 34.0
 54924.000,  322.000, 0.4, 1.7, 34.0
 55246.000,  322.000, 0.4, 1.7, 34.0
 55568.000,  322.000, 0.4, 1.7, 34.0
 55890.000,  322.000, 0.4, 1.7, 34.0
 56212.000,  322.000, 0.4, 1.7, 34.0
 56534.000,  322.000, 0.4, 1.7, 34.0
 56856.000,  322.000, 0.4, 1.7, 34.0
 57178.000,  322.000, 0.4, 1.7, 34.0
 57500.000,  322.000, 0.4, 1.7, 34.0
 57822.000,  322.000, 0.4, 1.7, 34.0
 58144.000,  322.000, 0.4, 1.7, 34.0
 58466.000,  322.000, 0.4, 1.7, 34.0
 58788.000,  322.000, 0.4, 1.7, 34.0
 59110.000,  322.000, 0.4, 1.7, 34.0
 59432.000,  322.000, 0.4, 1.7, 34.0
 59754.000,  322.000, 0.4, 1.7, 34.0
 60076.000,  322.000, 0.4, 1.7, 34.0
 60398.000,  322.000, 0.4, 1.7, 34.0
 60720.000,  322.000, 0.4, 1.7, 34.0
 60835.000,  115.000, 0.4, 1.7, 34.0
 60950.000,  115.000, 0.4, 1.7, 34.0
 61065.000,  115.000, 0.4, 1.7, 34.0
 61180.000,  115.000, 0.4, 1.7, 34.0
 61295.000,  115.000, 0.4, 1.7, 34.0
 61410.000,  115.000, 0.4, 1.7, 34.0
 61525.000,  115.000, 0.4, 1.7, 34.0
 61640.000,  115.000, 0.4, 1.7, 34.0
 61755.000,  115.000, 0.4, 1.7, 34.0
 61870.000,  115.000, 0.4, 1.7, 34.0
 61985.000,  115.000, 0.4, 1.7, 34.0
 62100.000,  115.000, 0.4, 1.7, 34.0
 62215.000,  115.000, 0.4, 1.7, 34.0
 62330.000,  115.000, 0.4, 1.7, 34.0
 62445.000,  115.000, 0.4, 1.7, 34.0
 62560.000,  115.000, 0.4, 1.7, 34.0
 62675.000,  115.000, 0.4, 1.7, 34.0
 62790.000,  115.000, 0.4, 1.7, 34.0
 62905.000,  115.000, 0.4, 1.7, 34.0
 63020.000,  115.000, 0.4, 1.7, 34.0
 63135.000,  115.000, 0.4, 1.7, 34.0
 63250.000,  115.000, 0.4, 1.7, 34.0
 63365.000,  115.000, 0.4, 1.7, 34.0
 63480.000,  115.000, 0.4, 1.7, 34.0
 63595.000,  115.000, 0.4, 1.7, 34.0
 63710.000,  115.000, 0.4, 1.7, 34.0
 63825.000,  115.000, 0.4, 1.7, 34.0
 63940.000,  115.000, 0.4, 1.7, 34.0
 64055.000,  115.000, 0.4, 1.7, 34.0
 64170.000,  115.000, 0.4, 1.7, 34.0
 64239.000,   69.000, 0.4, 1.7, 34.0
 64308.000,   69.000, 0.4, 1.7, 34.0
 64377.000,   69.000, 0.4, 1.7, 34.0
 64446.000,   69.000, 0.4, 1.7, 34.0
 64515.000,   69.000, 0.4, 1.7, 34.0
 64584.000,   69.000, 0.4, 1.7, 34.0
 64653.000,   69.000, 0.4, 1.7, 34.0
 64722.000,   69.000, 0.4, 1.7, 34.0
 64791.000,   69.000, 0.4, 1.7, 34.0
 64860.000,   69.000, 0.4, 1.7, 34.0
 64929.000,   69.000, 0.4, 1.7, 34.0
 64998.000,   69.000, 0.4, 1.7, 34.0
 65067.000,   69.000, 0.4, 1.7, 34.0
 65136.000,   69.000, 0.4, 1.7, 34.0
 65205.000,   69.000, 0.4, 1.7, 34.0
 65274.000,   69.000, 0.4, 1.7, 34.0
 65343.000,   69.000, 0.4, 1.7, 34.0
 65412.000,   69.000, 0.4, 1.7, 34.0
 65481.000,   69.000, 0.4, 1.7, 34.0
 65550.000,   69.000, 0.4, 1.7, 34.0
 65619.000,   69.000, 0.4, 1.7, 34.0
 65688.000,   69.000, 0.4, 1.7, 34.0
 65757.000,   69.000, 0.4, 1.7, 34.0
 65826.000,   69.000, 0.4, 1.7, 34.0
 65895.000,   69.000, 0.4, 1.7, 34.0
 65964.000,   69.000, 0.4, 1.7, 34.0
 66033.000,   69.000, 0.4, 1.7, 34.0
 66102.000,   69.000, 0.4, 1.7, 34.0
 66171.000,   69.000, 0.4, 1.7, 34.0
 66240.000,   69.000, 0.4, 1.7, 34.0
 66401.000,  161.000, 0.4, 1.7, 34.0
 66562.000,  161.000, 0.4, 1.7, 34.0
 66723.000,  161.000, 0.4, 1.7, 34.0
 66884.000,  161.000, 0.4, 1.7, 34.0
 67045.000,  161.000, 0.4, 1.7, 34.0
 67206.000,  161.000, 0.4, 1.7, 34.0
 67367.000,  161.000, 0.4, 1.7, 34.0
 67528.000,  161.000, 0.4, 1.7, 34.0
 67689.000,  161.000, 0.4, 1.7, 34.0
 67850.000,  161.000, 0.4, 1.7, 34.0
 68011.000,  161.000, 0.4, 1.7, 34.0
 68172.000,  161.000, 0.4, 1.7, 34.0
 68333.000,  161.000, 0.4, 1.7, 34.0
 68494.000,  161.000, 0.4, 1.7, 34.0
 68655.000,  161.000, 0.4, 1.7, 34.0
 68816.000,  161.000, 0.4, 1.7, 34.0
 68977.000,  161.000, 0.4, 1.7, 34.0
 69138.000,  161.000, 0.4, 1.7, 34.0
 69299.000,  161.000, 0.4, 1.7, 34.0
 69460.000,  161.000, 0.4, 1.7, 34.0
 69621.000,  161.000, 0.4, 1.7, 34.0
 69782.000,  161.000, 0.4, 1.7, 34.0
 69943.000,  161.000, 0.4, 1.7, 34.0
 70104.000,  161.000, 0.4, 1.7, 34.0
 70265.000,  161.000, 0.4, 1.7, 34.0
 70426.000,  161.000, 0.4, 1.7, 34.0
 70587.000,  161.000, 0.4, 1.7, 34.0
 70748.000,  161.000, 0.4, 1.7, 34.0
 70909.000,  161.000, 0.4, 1.7, 34.0
 71070.000,  161.000, 0.4, 1.7, 34.0
 71116.000,   46.000, 0.4, 1.7, 34.0
 71162.000,   46.000, 0.4, 1.7, 34.0
 71208.000,   46.000, 0.4, 1.7, 34.0
 71254.000,   46.000, 0.4, 1.7, 34.0
 71300.000,   46.000, 0.4, 1.7, 34.0
 71346.000,   46.000, 0.4, 1.7, 34.0
 71392.000,   46.000, 0.4, 1.7, 34.0
 71438.000,   46.000, 0.4, 1.7, 34.0
 71484.000,   46.000, 0.4, 1.7, 34.0
 71530.000,   46.000, 0.4, 1.7, 34.0
 71576.000,   46.000, 0.4, 1.7, 34.0
 71622.000,   46.000, 0.4, 1.7, 34.0
 71668.000,   46.000, 0.4, 1.7, 34.0
 71714.000,   46.000, 0.4, 1.7, 34.0
 71760.000,   46.000, 0.4, 1.7, 34.0
 71806.000,   46.000, 0.4, 1.7, 34.0
 71852.000,   46.000, 0.4, 1.7, 34.0
 71898.000,   46.000, 0.4, 1.7, 34.0
 71944.000,   46.000, 0.4, 1.7, 34.0
 71990.000,   46.000, 0.4, 1.7, 34.0
 72036.000,   46.000, 0.4, 1.7, 34.0
 72082.000,   46.000, 0.4, 1.7, 34.0
 72128.000,   46.000, 0.4, 1.7, 34.0
 72174.000,   46.000, 0.4, 1.7, 34.0
