multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
 48198.900,  378.400, 0.5, 1.9, 37.0
 48604.900,  406.000, 0.5, 1.9, 37.0
 48951.800,  346.900, 0.5, 1.9, 37.0
 49290.800,  339.000, 0.5, 1.9, 37.0
 49633.800,  343.000, 0.5, 1.9, 37.0
 49992.500,  358.700, 0.5, 1.9, 37.0
 50367.000,  374.500, 0.5, 1.9, 37.0
 50698.100,  331.100, 0.5, 1.9, 37.0
 51037.100,  339.000, 0.5, 1.9, 37.0
 51391.900,  354.800, 0.5, 1.9, 37.0
 51797.900,  406.000, 0.5, 1.9, 37.0
 52200.000,  402.100, 0.5, 1.9, 37.0
 52578.400,  378.400, 0.5, 1.9, 37.0
 52933.200,  354.800, 0.5, 1.9, 37.0
 53339.300,  406.100, 0.5, 1.9, 37.0
 53682.200,  342.900, 0.5, 1.9, 37.0
 54013.300,  331.100, 0.5, 1.9, 37.0
 54411.500,  398.200, 0.5, 1.9, 37.0
 54742.600,  331.100, 0.5, 1.9, 37.0
 55144.700,  402.100, 0.5, 1.9, 37.0
 55534.900,  390.200, 0.5, 1.9, 37.0
 55921.300,  386.400, 0.5, 1.9, 37.0
 56323.300,  402.000, 0.5, 1.9, 37.0
 56662.400,  339.100, 0.5, 1.9, 37.0
 57009.300,  346.900, 0.5, 1.9, 37.0
 57403.500,  394.200, 0.5, 1.9, 37.0
 57801.600,  398.100, 0.5, 1.9, 37.0
 58207.600,  406.000, 0.5, 1.9, 37.0
 58566.300,  358.700, 0.5, 1.9, 37.0
 58952.700,  386.400, 0.5, 1.9, 37.0
 59307.400,  354.700, 0.5, 1.9, 37.0
 59638.600,  331.200, 0.5, 1.9, 37.0
 60009.100,  370.500, 0.5, 1.9, 37.0
 60367.800,  358.700, 0.5, 1.9, 37.0
 60746.300,  378.500, 0.5, 1.9, 37.0
 61136.500,  390.200, 0.5, 1.9, 37.0
 61511.000,  374.500, 0.5, 1.9, 37.0
 61861.900,  350.900, 0.5, 1.9, 37.0
 62200.900,  339.000, 0.5, 1.9, 37.0
 62551.700,  350.800, 0.5, 1.9, 37.0
 62930.100,  378.400, 0.5, 1.9, 37.0
 63292.800,  362.700, 0.5, 1.9, 37.0
 63679.100,  386.300, 0.5, 1.9, 37.0
 64018.100,  339.000, 0.5, 1.9, 37.0
 64376.900,  358.800, 0.5, 1.9, 37.0
 64759.200,  382.300, 0.5, 1.9, 37.0
 65161.300,  402.100, 0.5, 1.9, 37.0
 65559.500,  398.200, 0.5, 1.9, 37.0
 65914.200,  354.700, 0.5, 1.9, 37.0
 66320.300,  406.100, 0.5, 1.9, 37.0
 66726.300,  406.000, 0.5, 1.9, 37.0
 67069.200,  342.900, 0.5, 1.9, 37.0
 67424.000,  354.800, 0.5, 1.9, 37.0
 67818.200,  394.200, 0.5, 1.9, 37.0
 68149.300,  331.100, 0.5, 1.9, 37.0
 68519.900,  370.600, 0.5, 1.9, 37.0
 68906.200,  386.300, 0.5, 1.9, 37.0
 69257.000,  350.800, 0.5, 1.9, 37.0
 69651.200,  394.200, 0.5, 1.9, 37.0
 70045.400,  394.200, 0.5, 1.9, 37.0
 70451.500,  406.100, 0.5, 1.9, 37.0
 70806.300,  354.800, 0.5, 1.9, 37.0
 71141.300,  335.000, 0.5, 1.9, 37.0
 71476.400,  335.100, 0.5, 1.9, 37.0
 71874.500,  398.100, 0.5, 1.9, 37.0
 72213.500,  339.000, 0.5, 1.9, 37.0
 72572.300,  358.800, 0.5, 1.9, 37.0
 72942.800,  370.500, 0.5, 1.9, 37.0
 73325.200,  382.400, 0.5, 1.9, 37.0
 73691.800,  366.600, 0.5, 1.9, 37.0
 74086.000,  394.200, 0.5, 1.9, 37.0
 74488.100,  402.100, 0.5, 1.9, 37.0
 74838.900,  350.800, 0.5, 1.9, 37.0
 75197.600,  358.700, 0.5, 1.9, 37.0
 75568.200,  370.600, 0.5, 1.9, 37.0
 75970.300,  402.100, 0.5, 1.9, 37.0
 76344.800,  374.500, 0.5, 1.9, 37.0
 76750.800,  406.000, 0.5, 1.9, 37.0
 77129.200,  378.400, 0.5, 1.9, 37.0
 77503.700,  374.500, 0.5, 1.9, 37.0
 77870.300,  366.600, 0.5, 1.9, 37.0
 78264.500,  394.200, 0.5, 1.9, 37.0
 78615.400,  350.900, 0.5, 1.9, 37.0
 79001.700,  386.300, 0.5, 1.9, 37.0
 79380.100,  378.400, 0.5, 1.9, 37.0
 79774.300,  394.200, 0.5, 1.9, 37.0
 80125.100,  350.800, 0.5, 1.9, 37.0
 80460.200,  335.100, 0.5, 1.9, 37.0
 80822.900,  362.700, 0.5, 1.9, 37.0
 81193.400,  370.500, 0.5, 1.9, 37.0
 81556.100,  362.700, 0.5, 1.9, 37.0
 81906.900,  350.800, 0.5, 1.9, 37.0
 82313.000,  406.100, 0.5, 1.9, 37.0
 82683.500,  370.500, 0.5, 1.9, 37.0
 83030.400,  346.900, 0.5, 1.9, 37.0
 83361.500,  331.100, 0.5, 1.9, 37.0
 83747.800,  386.300, 0.5, 1.9, 37.0
 84086.900,  339.100, 0.5, 1.9, 37.0
 84453.500,  366.600, 0.5, 1.9, 37.0
 84812.200,  358.700, 0.5, 1.9, 37.0
 85143.300,  331.100, 0.5, 1.9, 37.0
 85502.000,  358.700, 0.5, 1.9, 37.0
 85876.500,  374.500, 0.5, 1.9, 37.0
 86247.100,  370.600, 0.5, 1.9, 37.0
 86641.300,  394.200, 0.5, 1.9, 37.0
 87019.700,  378.400, 0.5, 1.9, 37.0
 87413.900,  394.200, 0.5, 1.9, 37.0
 87752.900,  339.000, 0.5, 1.9, 37.0
 88091.900,  339.000, 0.5, 1.9, 37.0
 88450.600,  358.700, 0.5, 1.9, 37.0
 88833.000,  382.400, 0.5, 1.9, 37.0
 89223.300,  390.300, 0.5, 1.9, 37.0
 89589.900,  366.600, 0.5, 1.9, 37.0
 89940.700,  350.800, 0.5, 1.9, 37.0
 90311.300,  370.600, 0.5, 1.9, 37.0
 90717.300,  406.000, 0.5, 1.9, 37.0
 91060.200,  342.900, 0.5, 1.9, 37.0
 91434.700,  374.500, 0.5, 1.9, 37.0
 91840.800,  406.100, 0.5, 1.9, 37.0
 92231.000,  390.200, 0.5, 1.9, 37.0
 92577.900,  346.900, 0.5, 1.9, 37.0
 92916.900,  339.000, 0.5, 1.9, 37.0
 93283.500,  366.600, 0.5, 1.9, 37.0
 93669.900,  386.400, 0.5, 1.9, 37.0
 94012.800,  342.900, 0.5, 1.9, 37.0
 94355.800,  343.000, 0.5, 1.9, 37.0
 94686.900,  331.100, 0.5, 1.9, 37.0
 95045.600,  358.700, 0.5, 1.9, 37.0
 95451.600,  406.000, 0.5, 1.9, 37.0
 95841.900,  390.300, 0.5, 1.9, 37.0
 96232.200,  390.300, 0.5, 1.9, 37.0
 96618.500,  386.300, 0.5, 1.9, 37.0
 96969.300,  350.800, 0.5, 1.9, 37.0
 97316.200,  346.900, 0.5, 1.9, 37.0
 97722.200,  406.000, 0.5, 1.9, 37.0
 98069.100,  346.900, 0.5, 1.9, 37.0
 98443.600,  374.500, 0.5, 1.9, 37.0
 98778.700,  335.100, 0.5, 1.9, 37.0
 99121.600,  342.900, 0.5, 1.9, 37.0
 99460.700,  339.100, 0.5, 1.9, 37.0
 99807.500,  346.800, 0.5, 1.9, 37.0
100213.600,  406.100, 0.5, 1.9, 37.0
100572.300,  358.700, 0.5, 1.9, 37.0
100919.200,  346.900, 0.5, 1.9, 37.0
101285.800,  366.600, 0.5, 1.9, 37.0
101668.200,  382.400, 0.5, 1.9, 37.0
102038.700,  370.500, 0.5, 1.9, 37.0
102397.400,  358.700, 0.5, 1.9, 37.0
102728.600,  331.200, 0.5, 1.9, 37.0
103091.200,  362.600, 0.5, 1.9, 37.0
103461.800,  370.600, 0.5, 1.9, 37.0
103828.400,  366.600, 0.5, 1.9, 37.0
104183.200,  354.800, 0.5, 1.9, 37.0
104537.900,  354.700, 0.5, 1.9, 37.0
104880.900,  343.000, 0.5, 1.9, 37.0
105239.600,  358.700, 0.5, 1.9, 37.0
105598.300,  358.700, 0.5, 1.9, 37.0
105976.800,  378.500, 0.5, 1.9, 37.0
106335.500,  358.700, 0.5, 1.9, 37.0
106694.200,  358.700, 0.5, 1.9, 37.0
107025.300,  331.100, 0.5, 1.9, 37.0
107368.300,  343.000, 0.5, 1.9, 37.0
107746.700,  378.400, 0.5, 1.9, 37.0
108137.000,  390.300, 0.5, 1.9, 37.0
108483.900,  346.900, 0.5, 1.9, 37.0
108815.000,  331.100, 0.5, 1.9, 37.0
109185.600,  370.600, 0.5, 1.9, 37.0
109540.300,  354.700, 0.5, 1.9, 37.0
109887.200,  346.900, 0.5, 1.9, 37.0
110273.600,  386.400, 0.5, 1.9, 37.0
110616.500,  342.900, 0.5, 1.9, 37.0
110971.300,  354.800, 0.5, 1.9, 37.0
111345.800,  374.500, 0.5, 1.9, 37.0
111736.000,  390.200, 0.5, 1.9, 37.0
112082.900,  346.900, 0.5, 1.9, 37.0
112481.100,  398.200, 0.5, 1.9, 37.0
112820.100,  339.000, 0.5, 1.9, 37.0
113159.100,  339.000, 0.5, 1.9, 37.0
113545.400,  386.300, 0.5, 1.9, 37.0
113939.600,  394.200, 0.5, 1.9, 37.0
114298.300,  358.700, 0.5, 1.9, 37.0
114661.000,  362.700, 0.5, 1.9, 37.0
115043.400,  382.400, 0.5, 1.9, 37.0
115441.500,  398.100, 0.5, 1.9, 37.0
115804.200,  362.700, 0.5, 1.9, 37.0
116206.300,  402.100, 0.5, 1.9, 37.0
116612.300,  406.000, 0.5, 1.9, 37.0
116990.700,  378.400, 0.5, 1.9, 37.0
117392.800,  402.100, 0.5, 1.9, 37.0
117731.800,  339.000, 0.5, 1.9, 37.0
118062.900,  331.100, 0.5, 1.9, 37.0
118409.800,  346.900, 0.5, 1.9, 37.0
118784.300,  374.500, 0.5, 1.9, 37.0
119190.400,  406.100, 0.5, 1.9, 37.0
119588.500,  398.100, 0.5, 1.9, 37.0
119959.100,  370.600, 0.5, 1.9, 37.0
120341.400,  382.300, 0.5, 1.9, 37.0
120680.400,  339.000, 0.5, 1.9, 37.0
121051.000,  370.600, 0.5, 1.9, 37.0
121393.900,  342.900, 0.5, 1.9, 37.0
121725.100,  331.200, 0.5, 1.9, 37.0
122068.000,  342.900, 0.5, 1.9, 37.0
122466.200,  398.200, 0.5, 1.9, 37.0
122820.900,  354.700, 0.5, 1.9, 37.0
123160.000,  339.100, 0.5, 1.9, 37.0
123554.200,  394.200, 0.5, 1.9, 37.0
123960.200,  406.000, 0.5, 1.9, 37.0
124354.400,  394.200, 0.5, 1.9, 37.0
124717.000,  362.600, 0.5, 1.9, 37.0
125079.700,  362.700, 0.5, 1.9, 37.0
125446.300,  366.600, 0.5, 1.9, 37.0
125805.000,  358.700, 0.5, 1.9, 37.0
126163.800,  358.800, 0.5, 1.9, 37.0
126522.500,  358.700, 0.5, 1.9, 37.0
126900.900,  378.400, 0.5, 1.9, 37.0
127295.100,  394.200, 0.5, 1.9, 37.0
127630.200,  335.100, 0.5, 1.9, 37.0
127996.800,  366.600, 0.5, 1.9, 37.0
128359.500,  362.700, 0.5, 1.9, 37.0
128757.600,  398.100, 0.5, 1.9, 37.0
129159.700,  402.100, 0.5, 1.9, 37.0
129553.900,  394.200, 0.5, 1.9, 37.0
129944.100,  390.200, 0.5, 1.9, 37.0
130334.400,  390.300, 0.5, 1.9, 37.0
130704.900,  370.500, 0.5, 1.9, 37.0
131075.500,  370.600, 0.5, 1.9, 37.0
131469.700,  394.200, 0.5, 1.9, 37.0
131863.900,  394.200, 0.5, 1.9, 37.0
132269.900,  406.000, 0.5, 1.9, 37.0
132675.900,  406.000, 0.5, 1.9, 37.0
133078.000,  402.100, 0.5, 1.9, 37.0
133421.000,  343.000, 0.5, 1.9, 37.0
133811.200,  390.200, 0.5, 1.9, 37.0
134213.300,  402.100, 0.5, 1.9, 37.0
134556.300,  343.000, 0.5, 1.9, 37.0
134895.300,  339.000, 0.5, 1.9, 37.0
135226.400,  331.100, 0.5, 1.9, 37.0
135565.400,  339.000, 0.5, 1.9, 37.0
135900.500,  335.100, 0.5, 1.9, 37.0
136278.900,  378.400, 0.5, 1.9, 37.0
136669.200,  390.300, 0.5, 1.9, 37.0
137016.100,  346.900, 0.5, 1.9, 37.0
137390.600,  374.500, 0.5, 1.9, 37.0
137737.500,  346.900, 0.5, 1.9, 37.0
138076.500,  339.000, 0.5, 1.9, 37.0
138439.100,  362.600, 0.5, 1.9, 37.0
138813.600,  374.500, 0.5, 1.9, 37.0
139172.400,  358.800, 0.5, 1.9, 37.0
139503.500,  331.100, 0.5, 1.9, 37.0
139881.900,  378.400, 0.5, 1.9, 37.0
140272.200,  390.300, 0.5, 1.9, 37.0
140658.500,  386.300, 0.5, 1.9, 37.0
141056.600,  398.100, 0.5, 1.9, 37.0
141431.100,  374.500, 0.5, 1.9, 37.0
141829.300,  398.200, 0.5, 1.9, 37.0
142231.400,  402.100, 0.5, 1.9, 37.0
142637.400,  406.000, 0.5, 1.9, 37.0
142972.400,  335.000, 0.5, 1.9, 37.0
143315.400,  343.000, 0.5, 1.9, 37.0
143674.100,  358.700, 0.5, 1.9, 37.0
144036.800,  362.700, 0.5, 1.9, 37.0
144391.600,  354.800, 0.5, 1.9, 37.0
144734.500,  342.900, 0.5, 1.9, 37.0
145120.800,  386.300, 0.5, 1.9, 37.0
145471.700,  350.900, 0.5, 1.9, 37.0
145858.000,  386.300, 0.5, 1.9, 37.0
146248.200,  390.200, 0.5, 1.9, 37.0
146587.300,  339.100, 0.5, 1.9, 37.0
146957.800,  370.500, 0.5, 1.9, 37.0
147288.900,  331.100, 0.5, 1.9, 37.0
147639.800,  350.900, 0.5, 1.9, 37.0
147974.800,  335.000, 0.5, 1.9, 37.0
148317.800,  343.000, 0.5, 1.9, 37.0
148656.800,  339.000, 0.5, 1.9, 37.0
149007.600,  350.800, 0.5, 1.9, 37.0
149386.100,  378.500, 0.5, 1.9, 37.0
149740.900,  354.800, 0.5, 1.9, 37.0
150115.400,  374.500, 0.5, 1.9, 37.0
150505.600,  390.200, 0.5, 1.9, 37.0
150868.300,  362.700, 0.5, 1.9, 37.0
151223.100,  354.800, 0.5, 1.9, 37.0
151593.600,  370.500, 0.5, 1.9, 37.0
151932.600,  339.000, 0.5, 1.9, 37.0
152275.600,  343.000, 0.5, 1.9, 37.0
152606.700,  331.100, 0.5, 1.9, 37.0
153012.700,  406.000, 0.5, 1.9, 37.0
153379.300,  366.600, 0.5, 1.9, 37.0
153718.300,  339.000, 0.5, 1.9, 37.0
154081.000,  362.700, 0.5, 1.9, 37.0
154439.700,  358.700, 0.5, 1.9, 37.0
154794.500,  354.800, 0.5, 1.9, 37.0
155172.900,  378.400, 0.5, 1.9, 37.0
155575.000,  402.100, 0.5, 1.9, 37.0
155921.900,  346.900, 0.5, 1.9, 37.0
156300.300,  378.400, 0.5, 1.9, 37.0
156631.500,  331.200, 0.5, 1.9, 37.0
156982.300,  350.800, 0.5, 1.9, 37.0
157364.700,  382.400, 0.5, 1.9, 37.0
157762.800,  398.100, 0.5, 1.9, 37.0
158164.900,  402.100, 0.5, 1.9, 37.0
158559.100,  394.200, 0.5, 1.9, 37.0
158949.400,  390.300, 0.5, 1.9, 37.0
159339.600,  390.200, 0.5, 1.9, 37.0
159745.700,  406.100, 0.5, 1.9, 37.0
160135.900,  390.200, 0.5, 1.9, 37.0
160518.300,  382.400, 0.5, 1.9, 37.0
160888.800,  370.500, 0.5, 1.9, 37.0
161287.000,  398.200, 0.5, 1.9, 37.0
161649.600,  362.600, 0.5, 1.9, 37.0
162051.700,  402.100, 0.5, 1.9, 37.0
162457.800,  406.100, 0.5, 1.9, 37.0
162808.600,  350.800, 0.5, 1.9, 37.0
163167.300,  358.700, 0.5, 1.9, 37.0
163561.500,  394.200, 0.5, 1.9, 37.0
163955.700,  394.200, 0.5, 1.9, 37.0
164334.100,  378.400, 0.5, 1.9, 37.0
164708.600,  374.500, 0.5, 1.9, 37.0
165083.100,  374.500, 0.5, 1.9, 37.0
165441.800,  358.700, 0.5, 1.9, 37.0
165820.300,  378.500, 0.5, 1.9, 37.0
166222.400,  402.100, 0.5, 1.9, 37.0
166592.900,  370.500, 0.5, 1.9, 37.0
166983.200,  390.300, 0.5, 1.9, 37.0
167345.800,  362.600, 0.5, 1.9, 37.0
167700.600,  354.800, 0.5, 1.9, 37.0
168051.500,  350.900, 0.5, 1.9, 37.0
168449.600,  398.100, 0.5, 1.9, 37.0
168784.700,  335.100, 0.5, 1.9, 37.0
169131.600,  346.900, 0.5, 1.9, 37.0
169537.600,  406.000, 0.5, 1.9, 37.0
169868.700,  331.100, 0.5, 1.9, 37.0
170239.300,  370.600, 0.5, 1.9, 37.0
170641.300,  402.000, 0.5, 1.9, 37.0
171011.900,  370.600, 0.5, 1.9, 37.0
171386.400,  374.500, 0.5, 1.9, 37.0
171788.500,  402.100, 0.5, 1.9, 37.0
172151.100,  362.600, 0.5, 1.9, 37.0
172553.200,  402.100, 0.5, 1.9, 37.0
172908.000,  354.800, 0.5, 1.9, 37.0
173290.400,  382.400, 0.5, 1.9, 37.0
173668.800,  378.400, 0.5, 1.9, 37.0
174070.900,  402.100, 0.5, 1.9, 37.0
174445.400,  374.500, 0.5, 1.9, 37.0
174839.600,  394.200, 0.5, 1.9, 37.0
175214.100,  374.500, 0.5, 1.9, 37.0
175612.200,  398.100, 0.5, 1.9, 37.0
175998.500,  386.300, 0.5, 1.9, 37.0
176333.600,  335.100, 0.5, 1.9, 37.0
176716.000,  382.400, 0.5, 1.9, 37.0
177074.700,  358.700, 0.5, 1.9, 37.0
177453.100,  378.400, 0.5, 1.9, 37.0
177843.400,  390.300, 0.5, 1.9, 37.0
178190.300,  346.900, 0.5, 1.9, 37.0
178576.600,  386.300, 0.5, 1.9, 37.0
178907.700,  331.100, 0.5, 1.9, 37.0
179274.300,  366.600, 0.5, 1.9, 37.0
179605.500,  331.200, 0.5, 1.9, 37.0
179952.300,  346.800, 0.5, 1.9, 37.0
180322.900,  370.600, 0.5, 1.9, 37.0
180705.300,  382.400, 0.5, 1.9, 37.0
181060.100,  354.800, 0.5, 1.9, 37.0
181446.400,  386.300, 0.5, 1.9, 37.0
181793.300,  346.900, 0.5, 1.9, 37.0
182136.200,  342.900, 0.5, 1.9, 37.0
182479.200,  343.000, 0.5, 1.9, 37.0
182818.200,  339.000, 0.5, 1.9, 37.0
183157.200,  339.000, 0.5, 1.9, 37.0
183496.200,  339.000, 0.5, 1.9, 37.0
183882.500,  386.300, 0.5, 1.9, 37.0
184229.400,  346.900, 0.5, 1.9, 37.0
184568.400,  339.000, 0.5, 1.9, 37.0
184954.700,  386.300, 0.5, 1.9, 37.0
185325.300,  370.600, 0.5, 1.9, 37.0
185664.300,  339.000, 0.5, 1.9, 37.0
185995.400,  331.100, 0.5, 1.9, 37.0
186338.400,  343.000, 0.5, 1.9, 37.0
186705.000,  366.600, 0.5, 1.9, 37.0
187091.300,  386.300, 0.5, 1.9, 37.0
187430.300,  339.000, 0.5, 1.9, 37.0
187820.600,  390.300, 0.5, 1.9, 37.0
188199.000,  378.400, 0.5, 1.9, 37.0
188593.200,  394.200, 0.5, 1.9, 37.0
188951.900,  358.700, 0.5, 1.9, 37.0
189322.500,  370.600, 0.5, 1.9, 37.0
189669.400,  346.900, 0.5, 1.9, 37.0
190000.500,  331.100, 0.5, 1.9, 37.0
190398.600,  398.100, 0.5, 1.9, 37.0
190749.500,  350.900, 0.5, 1.9, 37.0
191112.200,  362.700, 0.5, 1.9, 37.0
191463.000,  350.800, 0.5, 1.9, 37.0
191809.900,  346.900, 0.5, 1.9, 37.0
192188.300,  378.400, 0.5, 1.9, 37.0
192562.800,  374.500, 0.5, 1.9, 37.0
192921.500,  358.700, 0.5, 1.9, 37.0
193256.600,  335.100, 0.5, 1.9, 37.0
193631.100,  374.500, 0.5, 1.9, 37.0
194025.300,  394.200, 0.5, 1.9, 37.0
194368.200,  342.900, 0.5, 1.9, 37.0
194758.500,  390.300, 0.5, 1.9, 37.0
195121.200,  362.700, 0.5, 1.9, 37.0
195487.800,  366.600, 0.5, 1.9, 37.0
195866.200,  378.400, 0.5, 1.9, 37.0
196232.800,  366.600, 0.5, 1.9, 37.0
196587.600,  354.800, 0.5, 1.9, 37.0
196989.700,  402.100, 0.5, 1.9, 37.0
197336.600,  346.900, 0.5, 1.9, 37.0
197687.400,  350.800, 0.5, 1.9, 37.0
198085.500,  398.100, 0.5, 1.9, 37.0
198456.100,  370.600, 0.5, 1.9, 37.0
198799.100,  343.000, 0.5, 1.9, 37.0
199205.100,  406.000, 0.5, 1.9, 37.0
199583.500,  378.400, 0.5, 1.9, 37.0
199922.500,  339.000, 0.5, 1.9, 37.0
200261.500,  339.000, 0.5, 1.9, 37.0
