multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
 35678.500, -2151.200, 0.6, 2.4, 52.0
 35736.400,   57.900, 0.5, 1.9, 37.0
 38413.700, 2677.300, 0.4, 1.6, 43.0
 38949.400,  535.700, 0.4, 1.6, 43.0
 39515.300,  565.900, 0.4, 1.6, 43.0
 36943.100, -2572.200, 0.6, 2.4, 52.0
 37254.100,  311.000, 0.5, 1.9, 37.0
 40093.200, 2839.100, 0.4, 1.6, 43.0
 40677.200,  584.000, 0.4, 1.6, 43.0
 38235.300, -2441.900, 0.6, 2.4, 52.0
 38365.700,  130.400, 0.5, 1.9, 37.0
 41237.000, 2871.300, 0.4, 1.6, 43.0
 41821.000,  584.000, 0.4, 1.6, 43.0
 42374.800,  553.800, 0.4, 1.6, 43.0
 39500.000, -2874.800, 0.6, 2.4, 52.0
 39847.900,  347.900, 0.5, 1.9, 37.0
 42910.600, 3062.700, 0.4, 1.6, 43.0
 43458.400,  547.800, 0.4, 1.6, 43.0
 40737.200, -2721.200, 0.6, 2.4, 52.0
 41002.900,  265.700, 0.5, 1.9, 37.0
 44030.300, 3027.400, 0.4, 1.6, 43.0
 44602.200,  571.900, 0.4, 1.6, 43.0
 41946.900, -2655.300, 0.6, 2.4, 52.0
 42126.400,  179.500, 0.5, 1.9, 37.0
 45144.000, 3017.600, 0.4, 1.6, 43.0
 45715.900,  571.900, 0.4, 1.6, 43.0
 43211.600, -2504.300, 0.6, 2.4, 52.0
 43214.400,    2.800, 0.5, 1.9, 37.0
 46275.800, 3061.400, 0.4, 1.6, 43.0
 46829.600,  553.800, 0.4, 1.6, 43.0
 47413.600,  584.000, 0.4, 1.6, 43.0
 44476.200, -2937.400, 0.6, 2.4, 52.0
 44633.500,  157.300, 0.5, 1.9, 37.0
 47967.400, 3333.900, 0.4, 1.6, 43.0
 48509.200,  541.800, 0.4, 1.6, 43.0
 49099.200,  590.000, 0.4, 1.6, 43.0
 45713.400, -3385.800, 0.6, 2.4, 52.0
 46017.100,  303.700, 0.5, 1.9, 37.0
 49671.100, 3654.000, 0.4, 1.6, 43.0
 50206.800,  535.700, 0.4, 1.6, 43.0
 47060.600, -3146.200, 0.6, 2.4, 52.0
 47136.700,   76.100, 0.5, 1.9, 37.0
 50742.600, 3605.900, 0.4, 1.6, 43.0
 51332.600,  590.000, 0.4, 1.6, 43.0
 51892.400,  559.800, 0.4, 1.6, 43.0
 48352.700, -3539.700, 0.6, 2.4, 52.0
 48614.900,  262.200, 0.5, 1.9, 37.0
 52458.300, 3843.400, 0.4, 1.6, 43.0
 53036.200,  577.900, 0.4, 1.6, 43.0
 53572.000,  535.800, 0.4, 1.6, 43.0
 49727.400, -3844.600, 0.6, 2.4, 52.0
 50002.500,  275.100, 0.5, 1.9, 37.0
 54149.900, 4147.400, 0.4, 1.6, 43.0
 54703.800,  553.900, 0.4, 1.6, 43.0
 55293.700,  589.900, 0.4, 1.6, 43.0
 51074.600, -4219.100, 0.6, 2.4, 52.0
 51401.900,  327.300, 0.5, 1.9, 37.0
 55859.600, 4457.700, 0.4, 1.6, 43.0
 56413.500,  553.900, 0.4, 1.6, 43.0
 52421.700, -3991.800, 0.6, 2.4, 52.0
 52588.400,  166.700, 0.5, 1.9, 37.0
 56955.300, 4366.900, 0.4, 1.6, 43.0
 57491.000,  535.700, 0.4, 1.6, 43.0
 58032.800,  541.800, 0.4, 1.6, 43.0
 53768.900, -4263.900, 0.6, 2.4, 52.0
 54023.300,  254.400, 0.5, 1.9, 37.0
 58568.600, 4545.300, 0.4, 1.6, 43.0
 59110.400,  541.800, 0.4, 1.6, 43.0
 55116.000, -3994.400, 0.6, 2.4, 52.0
 55154.700,   38.700, 0.5, 1.9, 37.0
 59676.300, 4521.600, 0.4, 1.6, 43.0
 60248.200,  571.900, 0.4, 1.6, 43.0
 60826.100,  577.900, 0.4, 1.6, 43.0
 56435.700, -4390.400, 0.6, 2.4, 52.0
 56672.400,  236.700, 0.5, 1.9, 37.0
 61373.900, 4701.500, 0.4, 1.6, 43.0
 61933.800,  559.900, 0.4, 1.6, 43.0
 57782.800, -4151.000, 0.6, 2.4, 52.0
 57811.600,   28.800, 0.5, 1.9, 37.0
 62499.700, 4688.100, 0.4, 1.6, 43.0
 63041.500,  541.800, 0.4, 1.6, 43.0
 63601.300,  559.800, 0.4, 1.6, 43.0
 59102.500, -4498.800, 0.6, 2.4, 52.0
 59317.400,  214.900, 0.5, 1.9, 37.0
 64173.200, 4855.800, 0.4, 1.6, 43.0
 64709.000,  535.800, 0.4, 1.6, 43.0
 60339.700, -4369.300, 0.6, 2.4, 52.0
 60377.800,   38.100, 0.5, 1.9, 37.0
 65299.000, 4921.200, 0.4, 1.6, 43.0
 65846.800,  547.800, 0.4, 1.6, 43.0
 66430.700,  583.900, 0.4, 1.6, 43.0
 61576.900, -4853.800, 0.6, 2.4, 52.0
 61871.900,  295.000, 0.5, 1.9, 37.0
 66984.600, 5112.700, 0.4, 1.6, 43.0
 67544.400,  559.800, 0.4, 1.6, 43.0
 68086.200,  541.800, 0.4, 1.6, 43.0
 62951.500, -5134.700, 0.6, 2.4, 52.0
 63302.800,  351.300, 0.5, 1.9, 37.0
 68652.100, 5349.300, 0.4, 1.6, 43.0
 69230.000,  577.900, 0.4, 1.6, 43.0
 64133.700, -5096.300, 0.6, 2.4, 52.0
 64386.900,  253.200, 0.5, 1.9, 37.0
 69820.000, 5433.100, 0.4, 1.6, 43.0
 70385.900,  565.900, 0.4, 1.6, 43.0
 65370.900, -5015.000, 0.6, 2.4, 52.0
 65569.500,  198.600, 0.5, 1.9, 37.0
 70975.800, 5406.300, 0.4, 1.6, 43.0
 71511.600,  535.800, 0.4, 1.6, 43.0
 72071.500,  559.900, 0.4, 1.6, 43.0
 66745.600, -5325.900, 0.6, 2.4, 52.0
 67079.200,  333.600, 0.5, 1.9, 37.0
 72643.400, 5564.200, 0.4, 1.6, 43.0
 73215.300,  571.900, 0.4, 1.6, 43.0
 68120.200, -5095.100, 0.6, 2.4, 52.0
 68159.300,   39.100, 0.5, 1.9, 37.0
 73805.200, 5645.900, 0.4, 1.6, 43.0
 74371.100,  565.900, 0.4, 1.6, 43.0
 74937.000,  565.900, 0.4, 1.6, 43.0
 69329.900, -5607.100, 0.6, 2.4, 52.0
 69661.200,  331.300, 0.5, 1.9, 37.0
 75514.900, 5853.700, 0.4, 1.6, 43.0
 76104.900,  590.000, 0.4, 1.6, 43.0
 70677.100, -5427.800, 0.6, 2.4, 52.0
 70816.300,  139.200, 0.5, 1.9, 37.0
 76682.800, 5866.500, 0.4, 1.6, 43.0
 77236.600,  553.800, 0.4, 1.6, 43.0
 77808.500,  571.900, 0.4, 1.6, 43.0
 71941.700, -5866.800, 0.6, 2.4, 52.0
 72223.500,  281.800, 0.5, 1.9, 37.0
 78368.400, 6144.900, 0.4, 1.6, 43.0
 78940.300,  571.900, 0.4, 1.6, 43.0
 73151.400, -5788.900, 0.6, 2.4, 52.0
 73335.200,  183.800, 0.5, 1.9, 37.0
 79500.200, 6165.000, 0.4, 1.6, 43.0
 80066.000,  565.800, 0.4, 1.6, 43.0
 74416.100, -5649.900, 0.6, 2.4, 52.0
 74498.100,   82.000, 0.5, 1.9, 37.0
 80644.000, 6145.900, 0.4, 1.6, 43.0
 81191.800,  547.800, 0.4, 1.6, 43.0
 81781.700,  589.900, 0.4, 1.6, 43.0
 75735.800, -6045.900, 0.6, 2.4, 52.0
 75980.300,  244.500, 0.5, 1.9, 37.0
 82323.500, 6343.200, 0.4, 1.6, 43.0
 82871.400,  547.900, 0.4, 1.6, 43.0
 77110.400, -5761.000, 0.6, 2.4, 52.0
 77139.200,   28.800, 0.5, 1.9, 37.0
 83437.200, 6298.000, 0.4, 1.6, 43.0
 83979.000,  541.800, 0.4, 1.6, 43.0
 84514.800,  535.800, 0.4, 1.6, 43.0
 78457.600, -6057.200, 0.6, 2.4, 52.0
 78625.400,  167.800, 0.5, 1.9, 37.0
 85080.700, 6455.300, 0.4, 1.6, 43.0
 85640.600,  559.900, 0.4, 1.6, 43.0
 86230.500,  589.900, 0.4, 1.6, 43.0
 79832.200, -6398.300, 0.6, 2.4, 52.0
 80135.100,  302.900, 0.5, 1.9, 37.0
 86802.400, 6667.300, 0.4, 1.6, 43.0
 87356.300,  553.900, 0.4, 1.6, 43.0
 81124.400, -6231.900, 0.6, 2.4, 52.0
 81203.400,   79.000, 0.5, 1.9, 37.0
 87898.100, 6694.700, 0.4, 1.6, 43.0
 88433.800,  535.700, 0.4, 1.6, 43.0
 88981.700,  547.900, 0.4, 1.6, 43.0
 82471.600, -6510.100, 0.6, 2.4, 52.0
 82693.500,  221.900, 0.5, 1.9, 37.0
 89559.600, 6866.100, 0.4, 1.6, 43.0
 90125.500,  565.900, 0.4, 1.6, 43.0
 90679.300,  553.800, 0.4, 1.6, 43.0
 83763.700, -6915.600, 0.6, 2.4, 52.0
 84096.900,  333.200, 0.5, 1.9, 37.0
 91251.200, 7154.300, 0.4, 1.6, 43.0
 91799.000,  547.800, 0.4, 1.6, 43.0
 85138.400, -6660.600, 0.6, 2.4, 52.0
 85153.300,   14.900, 0.5, 1.9, 37.0
 92389.000, 7235.700, 0.4, 1.6, 43.0
 92978.900,  589.900, 0.4, 1.6, 43.0
 93562.900,  584.000, 0.4, 1.6, 43.0
 86320.600, -7242.300, 0.6, 2.4, 52.0
 86651.300,  330.700, 0.5, 1.9, 37.0
 94098.700, 7447.400, 0.4, 1.6, 43.0
 94634.400,  535.700, 0.4, 1.6, 43.0
 87612.700, -7021.700, 0.6, 2.4, 52.0
 87762.900,  150.200, 0.5, 1.9, 37.0
 95218.400, 7455.500, 0.4, 1.6, 43.0
 95772.200,  553.800, 0.4, 1.6, 43.0
 96308.000,  535.800, 0.4, 1.6, 43.0
 88959.900, -7348.100, 0.6, 2.4, 52.0
 89233.300,  273.400, 0.5, 1.9, 37.0
 96843.800, 7610.500, 0.4, 1.6, 43.0
 97403.600,  559.800, 0.4, 1.6, 43.0
 97987.600,  584.000, 0.4, 1.6, 43.0
 90334.600, -7653.000, 0.6, 2.4, 52.0
 90727.300,  392.700, 0.5, 1.9, 37.0
 98553.500, 7826.200, 0.4, 1.6, 43.0
 99131.400,  577.900, 0.4, 1.6, 43.0
 91681.700, -7449.700, 0.6, 2.4, 52.0
 91850.800,  169.100, 0.5, 1.9, 37.0
 99673.200, 7822.400, 0.4, 1.6, 43.0
100263.100,  589.900, 0.4, 1.6, 43.0
 92891.400, -7371.700, 0.6, 2.4, 52.0
 92926.900,   35.500, 0.5, 1.9, 37.0
100835.000, 7908.100, 0.4, 1.6, 43.0
101388.900,  553.900, 0.4, 1.6, 43.0
101948.700,  559.800, 0.4, 1.6, 43.0
 94183.600, -7765.100, 0.6, 2.4, 52.0
 94365.800,  182.200, 0.5, 1.9, 37.0
102484.500, 8118.700, 0.4, 1.6, 43.0
103056.400,  571.900, 0.4, 1.6, 43.0
 95393.300, -7663.100, 0.6, 2.4, 52.0
 95461.600,   68.300, 0.5, 1.9, 37.0
103604.200, 8142.600, 0.4, 1.6, 43.0
104176.100,  571.900, 0.4, 1.6, 43.0
 96575.500, -7600.600, 0.6, 2.4, 52.0
 96628.500,   53.000, 0.5, 1.9, 37.0
104760.100, 8131.600, 0.4, 1.6, 43.0
105326.000,  565.900, 0.4, 1.6, 43.0
105873.800,  547.800, 0.4, 1.6, 43.0
 97895.100, -7978.700, 0.6, 2.4, 52.0
 98079.100,  184.000, 0.5, 1.9, 37.0
106421.600, 8342.500, 0.4, 1.6, 43.0
106969.400,  547.800, 0.4, 1.6, 43.0
107553.400,  584.000, 0.4, 1.6, 43.0
 99187.300, -8366.100, 0.6, 2.4, 52.0
 99470.700,  283.400, 0.5, 1.9, 37.0
108089.100, 8618.400, 0.4, 1.6, 43.0
108679.100,  590.000, 0.4, 1.6, 43.0
100369.500, -8309.600, 0.6, 2.4, 52.0
100582.300,  212.800, 0.5, 1.9, 37.0
109269.100, 8686.800, 0.4, 1.6, 43.0
109841.000,  571.900, 0.4, 1.6, 43.0
101634.200, -8206.800, 0.6, 2.4, 52.0
101678.200,   44.000, 0.5, 1.9, 37.0
110382.800, 8704.600, 0.4, 1.6, 43.0
110924.600,  541.800, 0.4, 1.6, 43.0
111490.400,  565.800, 0.4, 1.6, 43.0
102981.300, -8509.100, 0.6, 2.4, 52.0
103101.200,  119.900, 0.5, 1.9, 37.0
112044.300, 8943.100, 0.4, 1.6, 43.0
112622.200,  577.900, 0.4, 1.6, 43.0
104191.000, -8431.200, 0.6, 2.4, 52.0
104193.200,    2.200, 0.5, 1.9, 37.0
113200.100, 9006.900, 0.4, 1.6, 43.0
113735.900,  535.800, 0.4, 1.6, 43.0
114277.700,  541.800, 0.4, 1.6, 43.0
105565.700, -8712.000, 0.6, 2.4, 52.0
105608.300,   42.600, 0.5, 1.9, 37.0
114837.600, 9229.300, 0.4, 1.6, 43.0
115427.500,  589.900, 0.4, 1.6, 43.0
115975.300,  547.800, 0.4, 1.6, 43.0
106940.300, -9035.000, 0.6, 2.4, 52.0
107035.300,   95.000, 0.5, 1.9, 37.0
116535.200, 9499.900, 0.4, 1.6, 43.0
117101.100,  565.900, 0.4, 1.6, 43.0
117654.900,  553.800, 0.4, 1.6, 43.0
108315.000, -9339.900, 0.6, 2.4, 52.0
108493.900,  178.900, 0.5, 1.9, 37.0
118202.700, 9708.800, 0.4, 1.6, 43.0
118750.600,  547.900, 0.4, 1.6, 43.0
119316.400,  565.800, 0.4, 1.6, 43.0
109579.700, -9736.700, 0.6, 2.4, 52.0
109897.200,  317.500, 0.5, 1.9, 37.0
119852.200, 9955.000, 0.4, 1.6, 43.0
120388.000,  535.800, 0.4, 1.6, 43.0
110816.800, -9571.200, 0.6, 2.4, 52.0
110981.300,  164.500, 0.5, 1.9, 37.0
120965.900, 9984.600, 0.4, 1.6, 43.0
121513.700,  547.800, 0.4, 1.6, 43.0
122091.700,  578.000, 0.4, 1.6, 43.0
112191.500, -9900.200, 0.6, 2.4, 52.0
112491.100,  299.600, 0.5, 1.9, 37.0
122657.500, 10166.400, 0.4, 1.6, 43.0
123193.300,  535.800, 0.4, 1.6, 43.0
113483.700, -9709.600, 0.6, 2.4, 52.0
113555.400,   71.700, 0.5, 1.9, 37.0
123771.200, 10215.800, 0.4, 1.6, 43.0
124331.100,  559.900, 0.4, 1.6, 43.0
124909.000,  577.900, 0.4, 1.6, 43.0
114858.300, -10050.700, 0.6, 2.4, 52.0
115053.400,  195.100, 0.5, 1.9, 37.0
125493.000, 10439.600, 0.4, 1.6, 43.0
126082.900,  589.900, 0.4, 1.6, 43.0
116178.000, -9904.900, 0.6, 2.4, 52.0
116216.300,   38.300, 0.5, 1.9, 37.0
126666.900, 10450.600, 0.4, 1.6, 43.0
127220.700,  553.800, 0.4, 1.6, 43.0
117387.700, -9833.000, 0.6, 2.4, 52.0
117402.800,   15.100, 0.5, 1.9, 37.0
127780.600, 10377.800, 0.4, 1.6, 43.0
128358.500,  577.900, 0.4, 1.6, 43.0
128918.300,  559.800, 0.4, 1.6, 43.0
118652.300, -10266.000, 0.6, 2.4, 52.0
118794.300,  142.000, 0.5, 1.9, 37.0
129502.300, 10708.000, 0.4, 1.6, 43.0
130056.100,  553.800, 0.4, 1.6, 43.0
119862.000, -10194.100, 0.6, 2.4, 52.0
119969.100,  107.100, 0.5, 1.9, 37.0
130634.000, 10664.900, 0.4, 1.6, 43.0
131187.900,  553.900, 0.4, 1.6, 43.0
131723.700,  535.800, 0.4, 1.6, 43.0
121154.200, -10569.500, 0.6, 2.4, 52.0
121403.900,  249.700, 0.5, 1.9, 37.0
132283.500, 10879.600, 0.4, 1.6, 43.0
132831.300,  547.800, 0.4, 1.6, 43.0
122336.400, -10494.900, 0.6, 2.4, 52.0
122476.200,  139.800, 0.5, 1.9, 37.0
133391.200, 10915.000, 0.4, 1.6, 43.0
133927.000,  535.800, 0.4, 1.6, 43.0
134474.800,  547.800, 0.4, 1.6, 43.0
123656.100, -10818.700, 0.6, 2.4, 52.0
123970.200,  314.100, 0.5, 1.9, 37.0
135034.700, 11064.500, 0.4, 1.6, 43.0
135582.500,  547.800, 0.4, 1.6, 43.0
125030.700, -10551.800, 0.6, 2.4, 52.0
125089.700,   59.000, 0.5, 1.9, 37.0
136160.400, 11070.700, 0.4, 1.6, 43.0
136744.300,  583.900, 0.4, 1.6, 43.0
137292.200,  547.900, 0.4, 1.6, 43.0
126295.400, -10996.800, 0.6, 2.4, 52.0
126532.500,  237.100, 0.5, 1.9, 37.0
137834.000, 11301.500, 0.4, 1.6, 43.0
138405.900,  571.900, 0.4, 1.6, 43.0
127477.600, -10928.300, 0.6, 2.4, 52.0
127640.200,  162.600, 0.5, 1.9, 37.0
138971.700, 11331.500, 0.4, 1.6, 43.0
139543.600,  571.900, 0.4, 1.6, 43.0
140115.500,  571.900, 0.4, 1.6, 43.0
128824.800, -11290.700, 0.6, 2.4, 52.0
129169.700,  344.900, 0.5, 1.9, 37.0
140705.500, 11535.800, 0.4, 1.6, 43.0
141277.400,  571.900, 0.4, 1.6, 43.0
130199.400, -11078.000, 0.6, 2.4, 52.0
130344.400,  145.000, 0.5, 1.9, 37.0
141825.200, 11480.800, 0.4, 1.6, 43.0
142361.000,  535.800, 0.4, 1.6, 43.0
142932.900,  571.900, 0.4, 1.6, 43.0
131574.100, -11358.800, 0.6, 2.4, 52.0
131873.900,  299.800, 0.5, 1.9, 37.0
143468.700, 11594.800, 0.4, 1.6, 43.0
144052.600,  583.900, 0.4, 1.6, 43.0
132783.700, -11268.900, 0.6, 2.4, 52.0
133088.000,  304.300, 0.5, 1.9, 37.0
144600.400, 11512.400, 0.4, 1.6, 43.0
145190.400,  590.000, 0.4, 1.6, 43.0
133965.900, -11224.500, 0.6, 2.4, 52.0
134223.300,  257.400, 0.5, 1.9, 37.0
145726.200, 11502.900, 0.4, 1.6, 43.0
146274.000,  547.800, 0.4, 1.6, 43.0
146821.800,  547.800, 0.4, 1.6, 43.0
135258.100, -11563.700, 0.6, 2.4, 52.0
135575.400,  317.300, 0.5, 1.9, 37.0
147357.600, 11782.200, 0.4, 1.6, 43.0
147947.600,  590.000, 0.4, 1.6, 43.0
136550.300, -11397.300, 0.6, 2.4, 52.0
136679.200,  128.900, 0.5, 1.9, 37.0
148513.400, 11834.200, 0.4, 1.6, 43.0
149049.200,  535.800, 0.4, 1.6, 43.0
137732.500, -11316.700, 0.6, 2.4, 52.0
137747.500,   15.000, 0.5, 1.9, 37.0
149621.100, 11873.600, 0.4, 1.6, 43.0
150181.000,  559.900, 0.4, 1.6, 43.0
150746.900,  565.900, 0.4, 1.6, 43.0
139107.100, -11639.800, 0.6, 2.4, 52.0
139182.400,   75.300, 0.5, 1.9, 37.0
151312.700, 12130.300, 0.4, 1.6, 43.0
151896.700,  584.000, 0.4, 1.6, 43.0
152480.600,  583.900, 0.4, 1.6, 43.0
140426.800, -12053.800, 0.6, 2.4, 52.0
140668.500,  241.700, 0.5, 1.9, 37.0
153022.400, 12353.900, 0.4, 1.6, 43.0
153576.300,  553.900, 0.4, 1.6, 43.0
141636.500, -11939.800, 0.6, 2.4, 52.0
141839.300,  202.800, 0.5, 1.9, 37.0
154148.200, 12308.900, 0.4, 1.6, 43.0
154696.000,  547.800, 0.4, 1.6, 43.0
142873.700, -11822.300, 0.6, 2.4, 52.0
142982.400,  108.700, 0.5, 1.9, 37.0
155249.800, 12267.400, 0.4, 1.6, 43.0
155785.600,  535.800, 0.4, 1.6, 43.0
156351.500,  565.900, 0.4, 1.6, 43.0
144083.400, -12268.100, 0.6, 2.4, 52.0
144401.600,  318.200, 0.5, 1.9, 37.0
156905.300, 12503.700, 0.4, 1.6, 43.0
157459.200,  553.900, 0.4, 1.6, 43.0
145458.000, -12001.200, 0.6, 2.4, 52.0
145481.700,   23.700, 0.5, 1.9, 37.0
157994.900, 12513.200, 0.4, 1.6, 43.0
158548.800,  553.900, 0.4, 1.6, 43.0
159120.700,  571.900, 0.4, 1.6, 43.0
146667.700, -12453.000, 0.6, 2.4, 52.0
146967.800,  300.100, 0.5, 1.9, 37.0
159668.500, 12700.700, 0.4, 1.6, 43.0
160222.300,  553.800, 0.4, 1.6, 43.0
147932.400, -12289.900, 0.6, 2.4, 52.0
147984.800,   52.400, 0.5, 1.9, 37.0
160788.200, 12803.400, 0.4, 1.6, 43.0
161378.200,  590.000, 0.4, 1.6, 43.0
161944.100,  565.900, 0.4, 1.6, 43.0
149224.600, -12719.500, 0.6, 2.4, 52.0
149396.100,  171.500, 0.5, 1.9, 37.0
162522.000, 13125.900, 0.4, 1.6, 43.0
163111.900,  589.900, 0.4, 1.6, 43.0
163677.800,  565.900, 0.4, 1.6, 43.0
150516.700, -13161.100, 0.6, 2.4, 52.0
150878.300,  361.600, 0.5, 1.9, 37.0
