multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
 33405.000,  255.000, 0.5, 1.8, 40.0
 33660.000,  255.000, 0.5, 1.8, 40.0
 33915.000,  255.000, 0.5, 1.8, 40.0
 34170.000,  255.000, 0.5, 1.8, 40.0
 34425.000,  255.000, 0.5, 1.8, 40.0
 34680.000,  255.000, 0.5, 1.8, 40.0
 34935.000,  255.000, 0.5, 1.8, 40.0
 35190.000,  255.000, 0.5, 1.8, 40.0
 35445.000,  255.000, 0.5, 1.8, 40.0
 35700.000,  255.000, 0.5, 1.8, 40.0
 35955.000,  255.000, 0.5, 1.8, 40.0
 36210.000,  255.000, 0.5, 1.8, 40.0
 36465.000,  255.000, 0.5, 1.8, 40.0
 36720.000,  255.000, 0.5, 1.8, 40.0
 36975.000,  255.000, 0.5, 1.8, 40.0
 37230.000,  255.000, 0.5, 1.8, 40.0
 37485.000,  255.000, 0.5, 1.8, 40.0
 37740.000,  255.000, 0.5, 1.8, 40.0
 37995.000,  255.000, 0.5, 1.8, 40.0
 38250.000,  255.000, 0.5, 1.8, 40.0
 38505.000,  255.000, 0.5, 1.8, 40.0
 38760.000,  255.000, 0.5, 1.8, 40.0
 39015.000,  255.000, 0.5, 1.8, 40.0
 39270.000,  255.000, 0.5, 1.8, 40.0
 39525.000,  255.000, 0.5, 1.8, 40.0
 39780.000,  255.000, 0.5, 1.8, 40.0
 40035.000,  255.000, 0.5, 1.8, 40.0
 40290.000,  255.000, 0.5, 1.8, 40.0
 40545.000,  255.000, 0.5, 1.8, 40.0
 40800.000,  255.000, 0.5, 1.8, 40.0
 41055.000,  255.000, 0.5, 1.8, 40.0
 41310.000,  255.000, 0.5, 1.8, 40.0
 41565.000,  255.000, 0.5, 1.8, 40.0
 41820.000,  255.000, 0.5, 1.8, 40.0
 42075.000,  255.000, 0.5, 1.8, 40.0
 42330.000,  255.000, 0.5, 1.8, 40.0
 42585.000,  255.000, 0.5, 1.8, 40.0
 42840.000,  255.000, 0.5, 1.8, 40.0
 43095.000,  255.000, 0.5, 1.8, 40.0
 43350.000,  255.000, 0.5, 1.8, 40.0
 43605.000,  255.000, 0.5, 1.8, 40.0
 43860.000,  255.000, 0.5, 1.8, 40.0
 44115.000,  255.000, 0.5, 1.8, 40.0
 44370.000,  255.000, 0.5, 1.8, 40.0
 44625.000,  255.000, 0.5, 1.8, 40.0
 44880.000,  255.000, 0.5, 1.8, 40.0
 45135.000,  255.000, 0.5, 1.8, 40.0
 45390.000,  255.000, 0.5, 1.8, 40.0
 45645.000,  255.000, 0.5, 1.8, 40.0
 45900.000,  255.000, 0.5, 1.8, 40.0
 46155.000,  255.000, 0.5, 1.8, 40.0
 46410.000,  255.000, 0.5, 1.8, 40.0
 46665.000,  255.000, 0.5, 1.8, 40.0
 46920.000,  255.000, 0.5, 1.8, 40.0
 47175.000,  255.000, 0.5, 1.8, 40.0
 47430.000,  255.000, 0.5, 1.8, 40.0
 47685.000,  255.000, 0.5, 1.8, 40.0
 47940.000,  255.000, 0.5, 1.8, 40.0
 48195.000,  255.000, 0.5, 1.8, 40.0
 48450.000,  255.000, 0.5, 1.8, 40.0
 48705.000,  255.000, 0.5, 1.8, 40.0
 48960.000,  255.000, 0.5, 1.8, 40.0
 49215.000,  255.000, 0.5, 1.8, 40.0
 49470.000,  255.000, 0.5, 1.8, 40.0
 49725.000,  255.000, 0.5, 1.8, 40.0
 49980.000,  255.000, 0.5, 1.8, 40.0
 50235.000,  255.000, 0.5, 1.8, 40.0
 50490.000,  255.000, 0.5, 1.8, 40.0
 50745.000,  255.000, 0.5, 1.8, 40.0
 51000.000,  255.000, 0.5, 1.8, 40.0
 51255.000,  255.000, 0.5, 1.8, 40.0
 51510.000,  255.000, 0.5, 1.8, 40.0
 51765.000,  255.000, 0.5, 1.8, 40.0
 52020.000,  255.000, 0.5, 1.8, 40.0
 52275.000,  255.000, 0.5, 1.8, 40.0
 52530.000,  255.000, 0.5, 1.8, 40.0
 52785.000,  255.000, 0.5, 1.8, 40.0
 53040.000,  255.000, 0.5, 1.8, 40.0
 53295.000,  255.000, 0.5, 1.8, 40.0
 53550.000,  255.000, 0.5, 1.8, 40.0
 53805.000,  255.000, 0.5, 1.8, 40.0
 54060.000,  255.000, 0.5, 1.8, 40.0
 54315.000,  255.000, 0.5, 1.8, 40.0
 54570.000,  255.000, 0.5, 1.8, 40.0
 54825.000,  255.000, 0.5, 1.8, 40.0
 55080.000,  255.000, 0.5, 1.8, 40.0
 55335.000,  255.000, 0.5, 1.8, 40.0
 55590.000,  255.000, 0.5, 1.8, 40.0
 55845.000,  255.000, 0.5, 1.8, 40.0
 56100.000,  255.000, 0.5, 1.8, 40.0
 56355.000,  255.000, 0.5, 1.8, 40.0
 56610.000,  255.000, 0.5, 1.8, 40.0
 56865.000,  255.000, 0.5, 1.8, 40.0
 57120.000,  255.000, 0.5, 1.8, 40.0
 57375.000,  255.000, 0.5, 1.8, 40.0
 57630.000,  255.000, 0.5, 1.8, 40.0
 57885.000,  255.000, 0.5, 1.8, 40.0
 58140.000,  255.000, 0.5, 1.8, 40.0
 58395.000,  255.000, 0.5, 1.8, 40.0
 58650.000,  255.000, 0.5, 1.8, 40.0
 58905.000,  255.000, 0.5, 1.8, 40.0
 59160.000,  255.000, 0.5, 1.8, 40.0
 59415.000,  255.000, 0.5, 1.8, 40.0
 59670.000,  255.000, 0.5, 1.8, 40.0
 59925.000,  255.000, 0.5, 1.8, 40.0
 60180.000,  255.000, 0.5, 1.8, 40.0
 60435.000,  255.000, 0.5, 1.8, 40.0
 60690.000,  255.000, 0.5, 1.8, 40.0
 60945.000,  255.000, 0.5, 1.8, 40.0
 61200.000,  255.000, 0.5, 1.8, 40.0
 61455.000,  255.000, 0.5, 1.8, 40.0
 61710.000,  255.000, 0.5, 1.8, 40.0
 61965.000,  255.000, 0.5, 1.8, 40.0
 62220.000,  255.000, 0.5, 1.8, 40.0
 62475.000,  255.000, 0.5, 1.8, 40.0
 62730.000,  255.000, 0.5, 1.8, 40.0
 62985.000,  255.000, 0.5, 1.8, 40.0
 63240.000,  255.000, 0.5, 1.8, 40.0
 63495.000,  255.000, 0.5, 1.8, 40.0
 63750.000,  255.000, 0.5, 1.8, 40.0
 64005.000,  255.000, 0.5, 1.8, 40.0
 64260.000,  255.000, 0.5, 1.8, 40.0
 64515.000,  255.000, 0.5, 1.8, 40.0
 64770.000,  255.000, 0.5, 1.8, 40.0
 65025.000,  255.000, 0.5, 1.8, 40.0
 65280.000,  255.000, 0.5, 1.8, 40.0
 65535.000,  255.000, 0.5, 1.8, 40.0
 65790.000,  255.000, 0.5, 1.8, 40.0
 66045.000,  255.000, 0.5, 1.8, 40.0
 66300.000,  255.000, 0.5, 1.8, 40.0
 66555.000,  255.000, 0.5, 1.8, 40.0
 66810.000,  255.000, 0.5, 1.8, 40.0
 67065.000,  255.000, 0.5, 1.8, 40.0
 67320.000,  255.000, 0.5, 1.8, 40.0
 67575.000,  255.000, 0.5, 1.8, 40.0
 67830.000,  255.000, 0.5, 1.8, 40.0
 68085.000,  255.000, 0.5, 1.8, 40.0
 68340.000,  255.000, 0.5, 1.8, 40.0
 68595.000,  255.000, 0.5, 1.8, 40.0
 68850.000,  255.000, 0.5, 1.8, 40.0
 69105.000,  255.000, 0.5, 1.8, 40.0
 69360.000,  255.000, 0.5, 1.8, 40.0
 69615.000,  255.000, 0.5, 1.8, 40.0
 69870.000,  255.000, 0.5, 1.8, 40.0
 70125.000,  255.000, 0.5, 1.8, 40.0
 70380.000,  255.000, 0.5, 1.8, 40.0
 70635.000,  255.000, 0.5, 1.8, 40.0
 70890.000,  255.000, 0.5, 1.8, 40.0
 71145.000,  255.000, 0.5, 1.8, 40.0
 71400.000,  255.000, 0.5, 1.8, 40.0
 71655.000,  255.000, 0.5, 1.8, 40.0
 71910.000,  255.000, 0.5, 1.8, 40.0
 72165.000,  255.000, 0.5, 1.8, 40.0
 72420.000,  255.000, 0.5, 1.8, 40.0
 72675.000,  255.000, 0.5, 1.8, 40.0
 72930.000,  255.000, 0.5, 1.8, 40.0
 73185.000,  255.000, 0.5, 1.8, 40.0
 73440.000,  255.000, 0.5, 1.8, 40.0
 73695.000,  255.000, 0.5, 1.8, 40.0
 73950.000,  255.000, 0.5, 1.8, 40.0
 74205.000,  255.000, 0.5, 1.8, 40.0
 74460.000,  255.000, 0.5, 1.8, 40.0
 74715.000,  255.000, 0.5, 1.8, 40.0
 74970.000,  255.000, 0.5, 1.8, 40.0
 75225.000,  255.000, 0.5, 1.8, 40.0
 75480.000,  255.000, 0.5, 1.8, 40.0
 75735.000,  255.000, 0.5, 1.8, 40.0
 75990.000,  255.000, 0.5, 1.8, 40.0
 76245.000,  255.000, 0.5, 1.8, 40.0
 76500.000,  255.000, 0.5, 1.8, 40.0
 76755.000,  255.000, 0.5, 1.8, 40.0
 77010.000,  255.000, 0.5, 1.8, 40.0
 77265.000,  255.000, 0.5, 1.8, 40.0
 77520.000,  255.000, 0.5, 1.8, 40.0
 77775.000,  255.000, 0.5, 1.8, 40.0
 78030.000,  255.000, 0.5, 1.8, 40.0
 78285.000,  255.000, 0.5, 1.8, 40.0
 78540.000,  255.000, 0.5, 1.8, 40.0
 78795.000,  255.000, 0.5, 1.8, 40.0
 79050.000,  255.000, 0.5, 1.8, 40.0
 79305.000,  255.000, 0.5, 1.8, 40.0
 79560.000,  255.000, 0.5, 1.8, 40.0
 79815.000,  255.000, 0.5, 1.8, 40.0
 80070.000,  255.000, 0.5, 1.8, 40.0
 80325.000,  255.000, 0.5, 1.8, 40.0
 80580.000,  255.000, 0.5, 1.8, 40.0
 80835.000,  255.000, 0.5, 1.8, 40.0
 81090.000,  255.000, 0.5, 1.8, 40.0
 81345.000,  255.000, 0.5, 1.8, 40.0
 81600.000,  255.000, 0.5, 1.8, 40.0
 81855.000,  255.000, 0.5, 1.8, 40.0
 82110.000,  255.000, 0.5, 1.8, 40.0
 82365.000,  255.000, 0.5, 1.8, 40.0
 82620.000,  255.000, 0.5, 1.8, 40.0
 82875.000,  255.000, 0.5, 1.8, 40.0
 83130.000,  255.000, 0.5, 1.8, 40.0
 83385.000,  255.000, 0.5, 1.8, 40.0
 83640.000,  255.000, 0.5, 1.8, 40.0
 83895.000,  255.000, 0.5, 1.8, 40.0
 84150.000,  255.000, 0.5, 1.8, 40.0
 84405.000,  255.000, 0.5, 1.8, 40.0
 84660.000,  255.000, 0.5, 1.8, 40.0
 84915.000,  255.000, 0.5, 1.8, 40.0
 85170.000,  255.000, 0.5, 1.8, 40.0
 85425.000,  255.000, 0.5, 1.8, 40.0
 85680.000,  255.000, 0.5, 1.8, 40.0
 85935.000,  255.000, 0.5, 1.8, 40.0
 86190.000,  255.000, 0.5, 1.8, 40.0
 86445.000,  255.000, 0.5, 1.8, 40.0
 86700.000,  255.000, 0.5, 1.8, 40.0
 86955.000,  255.000, 0.5, 1.8, 40.0
 87210.000,  255.000, 0.5, 1.8, 40.0
 87465.000,  255.000, 0.5, 1.8, 40.0
 87720.000,  255.000, 0.5, 1.8, 40.0
 87975.000,  255.000, 0.5, 1.8, 40.0
 88230.000,  255.000, 0.5, 1.8, 40.0
 88485.000,  255.000, 0.5, 1.8, 40.0
 88740.000,  255.000, 0.5, 1.8, 40.0
 88995.000,  255.000, 0.5, 1.8, 40.0
 89250.000,  255.000, 0.5, 1.8, 40.0
 89505.000,  255.000, 0.5, 1.8, 40.0
 89760.000,  255.000, 0.5, 1.8, 40.0
 90015.000,  255.000, 0.5, 1.8, 40.0
 90270.000,  255.000, 0.5, 1.8, 40.0
 90525.000,  255.000, 0.5, 1.8, 40.0
 90780.000,  255.000, 0.5, 1.8, 40.0
 91035.000,  255.000, 0.5, 1.8, 40.0
 91290.000,  255.000, 0.5, 1.8, 40.0
 91545.000,  255.000, 0.5, 1.8, 40.0
 91800.000,  255.000, 0.5, 1.8, 40.0
 92055.000,  255.000, 0.5, 1.8, 40.0
 92310.000,  255.000, 0.5, 1.8, 40.0
 92565.000,  255.000, 0.5, 1.8, 40.0
 92820.000,  255.000, 0.5, 1.8, 40.0
 93075.000,  255.000, 0.5, 1.8, 40.0
 93330.000,  255.000, 0.5, 1.8, 40.0
 93585.000,  255.000, 0.5, 1.8, 40.0
 93840.000,  255.000, 0.5, 1.8, 40.0
 94095.000,  255.000, 0.5, 1.8, 40.0
 94350.000,  255.000, 0.5, 1.8, 40.0
 94605.000,  255.000, 0.5, 1.8, 40.0
 94860.000,  255.000, 0.5, 1.8, 40.0
 95115.000,  255.000, 0.5, 1.8, 40.0
 95370.000,  255.000, 0.5, 1.8, 40.0
 95625.000,  255.000, 0.5, 1.8, 40.0
 95880.000,  255.000, 0.5, 1.8, 40.0
 96135.000,  255.000, 0.5, 1.8, 40.0
 96390.000,  255.000, 0.5, 1.8, 40.0
 96645.000,  255.000, 0.5, 1.8, 40.0
 96900.000,  255.000, 0.5, 1.8, 40.0
 97155.000,  255.000, 0.5, 1.8, 40.0
 97410.000,  255.000, 0.5, 1.8, 40.0
 97665.000,  255.000, 0.5, 1.8, 40.0
 97920.000,  255.000, 0.5, 1.8, 40.0
 98175.000,  255.000, 0.5, 1.8, 40.0
 98430.000,  255.000, 0.5, 1.8, 40.0
 98685.000,  255.000, 0.5, 1.8, 40.0
 98940.000,  255.000, 0.5, 1.8, 40.0
 99195.000,  255.000, 0.5, 1.8, 40.0
 99450.000,  255.000, 0.5, 1.8, 40.0
 99705.000,  255.000, 0.5, 1.8, 40.0
 99960.000,  255.000, 0.5, 1.8, 40.0
100215.000,  255.000, 0.5, 1.8, 40.0
100470.000,  255.000, 0.5, 1.8, 40.0
100725.000,  255.000, 0.5, 1.8, 40.0
100980.000,  255.000, 0.5, 1.8, 40.0
101235.000,  255.000, 0.5, 1.8, 40.0
101490.000,  255.000, 0.5, 1.8, 40.0
101745.000,  255.000, 0.5, 1.8, 40.0
102000.000,  255.000, 0.5, 1.8, 40.0
102255.000,  255.000, 0.5, 1.8, 40.0
102510.000,  255.000, 0.5, 1.8, 40.0
102765.000,  255.000, 0.5, 1.8, 40.0
103020.000,  255.000, 0.5, 1.8, 40.0
103275.000,  255.000, 0.5, 1.8, 40.0
103530.000,  255.000, 0.5, 1.8, 40.0
103785.000,  255.000, 0.5, 1.8, 40.0
104040.000,  255.000, 0.5, 1.8, 40.0
104295.000,  255.000, 0.5, 1.8, 40.0
104550.000,  255.000, 0.5, 1.8, 40.0
104805.000,  255.000, 0.5, 1.8, 40.0
105060.000,  255.000, 0.5, 1.8, 40.0
105315.000,  255.000, 0.5, 1.8, 40.0
105570.000,  255.000, 0.5, 1.8, 40.0
105825.000,  255.000, 0.5, 1.8, 40.0
106080.000,  255.000, 0.5, 1.8, 40.0
106335.000,  255.000, 0.5, 1.8, 40.0
106590.000,  255.000, 0.5, 1.8, 40.0
106845.000,  255.000, 0.5, 1.8, 40.0
107100.000,  255.000, 0.5, 1.8, 40.0
107355.000,  255.000, 0.5, 1.8, 40.0
107610.000,  255.000, 0.5, 1.8, 40.0
107865.000,  255.000, 0.5, 1.8, 40.0
108120.000,  255.000, 0.5, 1.8, 40.0
108375.000,  255.000, 0.5, 1.8, 40.0
108630.000,  255.000, 0.5, 1.8, 40.0
108885.000,  255.000, 0.5, 1.8, 40.0
109140.000,  255.000, 0.5, 1.8, 40.0
109395.000,  255.000, 0.5, 1.8, 40.0
109650.000,  255.000, 0.5, 1.8, 40.0
109905.000,  255.000, 0.5, 1.8, 40.0
110160.000,  255.000, 0.5, 1.8, 40.0
110415.000,  255.000, 0.5, 1.8, 40.0
110670.000,  255.000, 0.5, 1.8, 40.0
110925.000,  255.000, 0.5, 1.8, 40.0
111180.000,  255.000, 0.5, 1.8, 40.0
111435.000,  255.000, 0.5, 1.8, 40.0
111690.000,  255.000, 0.5, 1.8, 40.0
111945.000,  255.000, 0.5, 1.8, 40.0
112200.000,  255.000, 0.5, 1.8, 40.0
112455.000,  255.000, 0.5, 1.8, 40.0
112710.000,  255.000, 0.5, 1.8, 40.0
112965.000,  255.000, 0.5, 1.8, 40.0
113220.000,  255.000, 0.5, 1.8, 40.0
113475.000,  255.000, 0.5, 1.8, 40.0
113730.000,  255.000, 0.5, 1.8, 40.0
113985.000,  255.000, 0.5, 1.8, 40.0
114240.000,  255.000, 0.5, 1.8, 40.0
114495.000,  255.000, 0.5, 1.8, 40.0
114750.000,  255.000, 0.5, 1.8, 40.0
115005.000,  255.000, 0.5, 1.8, 40.0
115260.000,  255.000, 0.5, 1.8, 40.0
115515.000,  255.000, 0.5, 1.8, 40.0
115770.000,  255.000, 0.5, 1.8, 40.0
116025.000,  255.000, 0.5, 1.8, 40.0
116280.000,  255.000, 0.5, 1.8, 40.0
116535.000,  255.000, 0.5, 1.8, 40.0
116790.000,  255.000, 0.5, 1.8, 40.0
117045.000,  255.000, 0.5, 1.8, 40.0
117300.000,  255.000, 0.5, 1.8, 40.0
117555.000,  255.000, 0.5, 1.8, 40.0
117810.000,  255.000, 0.5, 1.8, 40.0
118065.000,  255.000, 0.5, 1.8, 40.0
118320.000,  255.000, 0.5, 1.8, 40.0
118575.000,  255.000, 0.5, 1.8, 40.0
118830.000,  255.000, 0.5, 1.8, 40.0
119085.000,  255.000, 0.5, 1.8, 40.0
119340.000,  255.000, 0.5, 1.8, 40.0
119595.000,  255.000, 0.5, 1.8, 40.0
119850.000,  255.000, 0.5, 1.8, 40.0
120105.000,  255.000, 0.5, 1.8, 40.0
120360.000,  255.000, 0.5, 1.8, 40.0
120615.000,  255.000, 0.5, 1.8, 40.0
120870.000,  255.000, 0.5, 1.8, 40.0
121125.000,  255.000, 0.5, 1.8, 40.0
121380.000,  255.000, 0.5, 1.8, 40.0
121635.000,  255.000, 0.5, 1.8, 40.0
121890.000,  255.000, 0.5, 1.8, 40.0
122145.000,  255.000, 0.5, 1.8, 40.0
122400.000,  255.000, 0.5, 1.8, 40.0
122655.000,  255.000, 0.5, 1.8, 40.0
122910.000,  255.000, 0.5, 1.8, 40.0
123165.000,  255.000, 0.5, 1.8, 40.0
123420.000,  255.000, 0.5, 1.8, 40.0
123675.000,  255.000, 0.5, 1.8, 40.0
123930.000,  255.000, 0.5, 1.8, 40.0
124185.000,  255.000, 0.5, 1.8, 40.0
124440.000,  255.000, 0.5, 1.8, 40.0
124695.000,  255.000, 0.5, 1.8, 40.0
124950.000,  255.000, 0.5, 1.8, 40.0
125205.000,  255.000, 0.5, 1.8, 40.0
125460.000,  255.000, 0.5, 1.8, 40.0
125715.000,  255.000, 0.5, 1.8, 40.0
125970.000,  255.000, 0.5, 1.8, 40.0
126225.000,  255.000, 0.5, 1.8, 40.0
126480.000,  255.000, 0.5, 1.8, 40.0
126735.000,  255.000, 0.5, 1.8, 40.0
126990.000,  255.000, 0.5, 1.8, 40.0
127245.000,  255.000, 0.5, 1.8, 40.0
127500.000,  255.000, 0.5, 1.8, 40.0
127755.000,  255.000, 0.5, 1.8, 40.0
128010.000,  255.000, 0.5, 1.8, 40.0
128265.000,  255.000, 0.5, 1.8, 40.0
128520.000,  255.000, 0.5, 1.8, 40.0
128775.000,  255.000, 0.5, 1.8, 40.0
129030.000,  255.000, 0.5, 1.8, 40.0
129285.000,  255.000, 0.5, 1.8, 40.0
129540.000,  255.000, 0.5, 1.8, 40.0
129795.000,  255.000, 0.5, 1.8, 40.0
130050.000,  255.000, 0.5, 1.8, 40.0
130305.000,  255.000, 0.5, 1.8, 40.0
130560.000,  255.000, 0.5, 1.8, 40.0
130815.000,  255.000, 0.5, 1.8, 40.0
131070.000,  255.000, 0.5, 1.8, 40.0
131325.000,  255.000, 0.5, 1.8, 40.0
131580.000,  255.000, 0.5, 1.8, 40.0
131835.000,  255.000, 0.5, 1.8, 40.0
132090.000,  255.000, 0.5, 1.8, 40.0
132345.000,  255.000, 0.5, 1.8, 40.0
132600.000,  255.000, 0.5, 1.8, 40.0
132855.000,  255.000, 0.5, 1.8, 40.0
133110.000,  255.000, 0.5, 1.8, 40.0
133365.000,  255.000, 0.5, 1.8, 40.0
133620.000,  255.000, 0.5, 1.8, 40.0
133875.000,  255.000, 0.5, 1.8, 40.0
134130.000,  255.000, 0.5, 1.8, 40.0
134385.000,  255.000, 0.5, 1.8, 40.0
134640.000,  255.000, 0.5, 1.8, 40.0
134895.000,  255.000, 0.5, 1.8, 40.0
135150.000,  255.000, 0.5, 1.8, 40.0
135405.000,  255.000, 0.5, 1.8, 40.0
135660.000,  255.000, 0.5, 1.8, 40.0
135915.000,  255.000, 0.5, 1.8, 40.0
136170.000,  255.000, 0.5, 1.8, 40.0
136425.000,  255.000, 0.5, 1.8, 40.0
136680.000,  255.000, 0.5, 1.8, 40.0
136935.000,  255.000, 0.5, 1.8, 40.0
137190.000,  255.000, 0.5, 1.8, 40.0
137445.000,  255.000, 0.5, 1.8, 40.0
