multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
 51435.000,  297.000, 0.3, 1.4, 57.0
 51948.000,  513.000, 0.3, 1.4, 57.0
 52569.000,  621.000, 0.3, 1.4, 57.0
 52731.000,  162.000, 0.3, 1.4, 57.0
 53028.000,  297.000, 0.3, 1.4, 57.0
 53541.000,  513.000, 0.3, 1.4, 57.0
 54162.000,  621.000, 0.3, 1.4, 57.0
 54324.000,  162.000, 0.3, 1.4, 57.0
 54621.000,  297.000, 0.3, 1.4, 57.0
 55134.000,  513.000, 0.3, 1.4, 57.0
 55755.000,  621.000, 0.3, 1.4, 57.0
 55917.000,  162.000, 0.3, 1.4, 57.0
 56214.000,  297.000, 0.3, 1.4, 57.0
 56727.000,  513.000, 0.3, 1.4, 57.0
 57348.000,  621.000, 0.3, 1.4, 57.0
 57510.000,  162.000, 0.3, 1.4, 57.0
 57807.000,  297.000, 0.3, 1.4, 57.0
 58320.000,  513.000, 0.3, 1.4, 57.0
 58941.000,  621.000, 0.3, 1.4, 57.0
 59103.000,  162.000, 0.3, 1.4, 57.0
 59400.000,  297.000, 0.3, 1.4, 57.0
 59913.000,  513.000, 0.3, 1.4, 57.0
 60534.000,  621.000, 0.3, 1.4, 57.0
 60696.000,  162.000, 0.3, 1.4, 57.0
 60993.000,  297.000, 0.3, 1.4, 57.0
 61506.000,  513.000, 0.3, 1.4, 57.0
 62127.000,  621.000, 0.3, 1.4, 57.0
 62289.000,  162.000, 0.3, 1.4, 57.0
 62586.000,  297.000, 0.3, 1.4, 57.0
 63099.000,  513.000, 0.3, 1.4, 57.0
 63720.000,  621.000, 0.3, 1.4, 57.0
 63882.000,  162.000, 0.3, 1.4, 57.0
 64179.000,  297.000, 0.3, 1.4, 57.0
 64692.000,  513.000, 0.3, 1.4, 57.0
 65313.000,  621.000, 0.3, 1.4, 57.0
 65475.000,  162.000, 0.3, 1.4, 57.0
 65772.000,  297.000, 0.3, 1.4, 57.0
 66285.000,  513.000, 0.3, 1.4, 57.0
 66906.000,  621.000, 0.3, 1.4, 57.0
 67068.000,  162.000, 0.3, 1.4, 57.0
 67365.000,  297.000, 0.3, 1.4, 57.0
 67878.000,  513.000, 0.3, 1.4, 57.0
 68499.000,  621.000, 0.3, 1.4, 57.0
 68661.000,  162.000, 0.3, 1.4, 57.0
 68958.000,  297.000, 0.3, 1.4, 57.0
 69471.000,  513.000, 0.3, 1.4, 57.0
 70092.000,  621.000, 0.3, 1.4, 57.0
 70254.000,  162.000, 0.3, 1.4, 57.0
 70551.000,  297.000, 0.3, 1.4, 57.0
 71064.000,  513.000, 0.3, 1.4, 57.0
 71685.000,  621.000, 0.3, 1.4, 57.0
 71847.000,  162.000, 0.3, 1.4, 57.0
 72144.000,  297.000, 0.3, 1.4, 57.0
 72657.000,  513.000, 0.3, 1.4, 57.0
 73278.000,  621.000, 0.3, 1.4, 57.0
 73440.000,  162.000, 0.3, 1.4, 57.0
 73737.000,  297.000, 0.3, 1.4, 57.0
 74250.000,  513.000, 0.3, 1.4, 57.0
 74871.000,  621.000, 0.3, 1.4, 57.0
 75033.000,  162.000, 0.3, 1.4, 57.0
 75330.000,  297.000, 0.3, 1.4, 57.0
 75843.000,  513.000, 0.3, 1.4, 57.0
 76464.000,  621.000, 0.3, 1.4, 57.0
 76626.000,  162.000, 0.3, 1.4, 57.0
 76923.000,  297.000, 0.3, 1.4, 57.0
 77436.000,  513.000, 0.3, 1.4, 57.0
 78057.000,  621.000, 0.3, 1.4, 57.0
 78219.000,  162.000, 0.3, 1.4, 57.0
 78516.000,  297.000, 0.3, 1.4, 57.0
 79029.000,  513.000, 0.3, 1.4, 57.0
 79650.000,  621.000, 0.3, 1.4, 57.0
 79812.000,  162.000, 0.3, 1.4, 57.0
 80109.000,  297.000, 0.3, 1.4, 57.0
 80622.000,  513.000, 0.3, 1.4, 57.0
 81243.000,  621.000, 0.3, 1.4, 57.0
 81405.000,  162.000, 0.3, 1.4, 57.0
 81702.000,  297.000, 0.3, 1.4, 57.0
 82215.000,  513.000, 0.3, 1.4, 57.0
 82836.000,  621.000, 0.3, 1.4, 57.0
 82998.000,  162.000, 0.3, 1.4, 57.0
 83295.000,  297.000, 0.3, 1.4, 57.0
 83808.000,  513.000, 0.3, 1.4, 57.0
 84429.000,  621.000, 0.3, 1.4, 57.0
 84591.000,  162.000, 0.3, 1.4, 57.0
 84888.000,  297.000, 0.3, 1.4, 57.0
 85401.000,  513.000, 0.3, 1.4, 57.0
 86022.000,  621.000, 0.3, 1.4, 57.0
 86184.000,  162.000, 0.3, 1.4, 57.0
 86481.000,  297.000, 0.3, 1.4, 57.0
 86994.000,  513.000, 0.3, 1.4, 57.0
 87615.000,  621.000, 0.3, 1.4, 57.0
 87777.000,  162.000, 0.3, 1.4, 57.0
 88074.000,  297.000, 0.3, 1.4, 57.0
 88587.000,  513.000, 0.3, 1.4, 57.0
 89208.000,  621.000, 0.3, 1.4, 57.0
 89370.000,  162.000, 0.3, 1.4, 57.0
 89667.000,  297.000, 0.3, 1.4, 57.0
 90180.000,  513.000, 0.3, 1.4, 57.0
 90801.000,  621.000, 0.3, 1.4, 57.0
 90963.000,  162.000, 0.3, 1.4, 57.0
 91260.000,  297.000, 0.3, 1.4, 57.0
 91773.000,  513.000, 0.3, 1.4, 57.0
 92394.000,  621.000, 0.3, 1.4, 57.0
 92556.000,  162.000, 0.3, 1.4, 57.0
 92853.000,  297.000, 0.3, 1.4, 57.0
 93366.000,  513.000, 0.3, 1.4, 57.0
 93987.000,  621.000, 0.3, 1.4, 57.0
 94149.000,  162.000, 0.3, 1.4, 57.0
 94446.000,  297.000, 0.3, 1.4, 57.0
 94959.000,  513.000, 0.3, 1.4, 57.0
 95580.000,  621.000, 0.3, 1.4, 57.0
 95742.000,  162.000, 0.3, 1.4, 57.0
 96039.000,  297.000, 0.3, 1.4, 57.0
 96552.000,  513.000, 0.3, 1.4, 57.0
 97173.000,  621.000, 0.3, 1.4, 57.0
 97335.000,  162.000, 0.3, 1.4, 57.0
 97632.000,  297.000, 0.3, 1.4, 57.0
 98145.000,  513.000, 0.3, 1.4, 57.0
 98766.000,  621.000, 0.3, 1.4, 57.0
 98928.000,  162.000, 0.3, 1.4, 57.0
 99225.000,  297.000, 0.3, 1.4, 57.0
 99738.000,  513.000, 0.3, 1.4, 57.0
100359.000,  621.000, 0.3, 1.4, 57.0
100521.000,  162.000, 0.3, 1.4, 57.0
100818.000,  297.000, 0.3, 1.4, 57.0
101331.000,  513.000, 0.3, 1.4, 57.0
101952.000,  621.000, 0.3, 1.4, 57.0
102114.000,  162.000, 0.3, 1.4, 57.0
102411.000,  297.000, 0.3, 1.4, 57.0
102924.000,  513.000, 0.3, 1.4, 57.0
103545.000,  621.000, 0.3, 1.4, 57.0
103707.000,  162.000, 0.3, 1.4, 57.0
104004.000,  297.000, 0.3, 1.4, 57.0
104517.000,  513.000, 0.3, 1.4, 57.0
105138.000,  621.000, 0.3, 1.4, 57.0
105300.000,  162.000, 0.3, 1.4, 57.0
105597.000,  297.000, 0.3, 1.4, 57.0
106110.000,  513.000, 0.3, 1.4, 57.0
106731.000,  621.000, 0.3, 1.4, 57.0
106893.000,  162.000, 0.3, 1.4, 57.0
107190.000,  297.000, 0.3, 1.4, 57.0
107703.000,  513.000, 0.3, 1.4, 57.0
108324.000,  621.000, 0.3, 1.4, 57.0
108486.000,  162.000, 0.3, 1.4, 57.0
108783.000,  297.000, 0.3, 1.4, 57.0
109296.000,  513.000, 0.3, 1.4, 57.0
109917.000,  621.000, 0.3, 1.4, 57.0
110079.000,  162.000, 0.3, 1.4, 57.0
110376.000,  297.000, 0.3, 1.4, 57.0
110889.000,  513.000, 0.3, 1.4, 57.0
111510.000,  621.000, 0.3, 1.4, 57.0
111672.000,  162.000, 0.3, 1.4, 57.0
111969.000,  297.000, 0.3, 1.4, 57.0
112482.000,  513.000, 0.3, 1.4, 57.0
113103.000,  621.000, 0.3, 1.4, 57.0
113265.000,  162.000, 0.3, 1.4, 57.0
113562.000,  297.000, 0.3, 1.4, 57.0
114075.000,  513.000, 0.3, 1.4, 57.0
114696.000,  621.000, 0.3, 1.4, 57.0
114858.000,  162.000, 0.3, 1.4, 57.0
115155.000,  297.000, 0.3, 1.4, 57.0
115668.000,  513.000, 0.3, 1.4, 57.0
116289.000,  621.000, 0.3, 1.4, 57.0
116451.000,  162.000, 0.3, 1.4, 57.0
116748.000,  297.000, 0.3, 1.4, 57.0
117261.000,  513.000, 0.3, 1.4, 57.0
117882.000,  621.000, 0.3, 1.4, 57.0
118044.000,  162.000, 0.3, 1.4, 57.0
118341.000,  297.000, 0.3, 1.4, 57.0
118854.000,  513.000, 0.3, 1.4, 57.0
119475.000,  621.000, 0.3, 1.4, 57.0
119637.000,  162.000, 0.3, 1.4, 57.0
119934.000,  297.000, 0.3, 1.4, 57.0
120447.000,  513.000, 0.3, 1.4, 57.0
121068.000,  621.000, 0.3, 1.4, 57.0
121230.000,  162.000, 0.3, 1.4, 57.0
121527.000,  297.000, 0.3, 1.4, 57.0
122040.000,  513.000, 0.3, 1.4, 57.0
122661.000,  621.000, 0.3, 1.4, 57.0
122823.000,  162.000, 0.3, 1.4, 57.0
123120.000,  297.000, 0.3, 1.4, 57.0
123633.000,  513.000, 0.3, 1.4, 57.0
124254.000,  621.000, 0.3, 1.4, 57.0
124416.000,  162.000, 0.3, 1.4, 57.0
124713.000,  297.000, 0.3, 1.4, 57.0
125226.000,  513.000, 0.3, 1.4, 57.0
125847.000,  621.000, 0.3, 1.4, 57.0
126009.000,  162.000, 0.3, 1.4, 57.0
126306.000,  297.000, 0.3, 1.4, 57.0
126819.000,  513.000, 0.3, 1.4, 57.0
127440.000,  621.000, 0.3, 1.4, 57.0
127602.000,  162.000, 0.3, 1.4, 57.0
127899.000,  297.000, 0.3, 1.4, 57.0
128412.000,  513.000, 0.3, 1.4, 57.0
129033.000,  621.000, 0.3, 1.4, 57.0
129195.000,  162.000, 0.3, 1.4, 57.0
129492.000,  297.000, 0.3, 1.4, 57.0
130005.000,  513.000, 0.3, 1.4, 57.0
130626.000,  621.000, 0.3, 1.4, 57.0
130788.000,  162.000, 0.3, 1.4, 57.0
131085.000,  297.000, 0.3, 1.4, 57.0
131598.000,  513.000, 0.3, 1.4, 57.0
132219.000,  621.000, 0.3, 1.4, 57.0
132381.000,  162.000, 0.3, 1.4, 57.0
132678.000,  297.000, 0.3, 1.4, 57.0
133191.000,  513.000, 0.3, 1.4, 57.0
133812.000,  621.000, 0.3, 1.4, 57.0
133974.000,  162.000, 0.3, 1.4, 57.0
134271.000,  297.000, 0.3, 1.4, 57.0
134784.000,  513.000, 0.3, 1.4, 57.0
135405.000,  621.000, 0.3, 1.4, 57.0
135567.000,  162.000, 0.3, 1.4, 57.0
135864.000,  297.000, 0.3, 1.4, 57.0
136377.000,  513.000, 0.3, 1.4, 57.0
136998.000,  621.000, 0.3, 1.4, 57.0
137160.000,  162.000, 0.3, 1.4, 57.0
137457.000,  297.000, 0.3, 1.4, 57.0
137970.000,  513.000, 0.3, 1.4, 57.0
138591.000,  621.000, 0.3, 1.4, 57.0
138753.000,  162.000, 0.3, 1.4, 57.0
139050.000,  297.000, 0.3, 1.4, 57.0
139563.000,  513.000, 0.3, 1.4, 57.0
140184.000,  621.000, 0.3, 1.4, 57.0
140346.000,  162.000, 0.3, 1.4, 57.0
140643.000,  297.000, 0.3, 1.4, 57.0
141156.000,  513.000, 0.3, 1.4, 57.0
141777.000,  621.000, 0.3, 1.4, 57.0
141939.000,  162.000, 0.3, 1.4, 57.0
142236.000,  297.000, 0.3, 1.4, 57.0
142749.000,  513.000, 0.3, 1.4, 57.0
143370.000,  621.000, 0.3, 1.4, 57.0
143532.000,  162.000, 0.3, 1.4, 57.0
143829.000,  297.000, 0.3, 1.4, 57.0
144342.000,  513.000, 0.3, 1.4, 57.0
144963.000,  621.000, 0.3, 1.4, 57.0
145125.000,  162.000, 0.3, 1.4, 57.0
145422.000,  297.000, 0.3, 1.4, 57.0
145935.000,  513.000, 0.3, 1.4, 57.0
146556.000,  621.000, 0.3, 1.4, 57.0
146718.000,  162.000, 0.3, 1.4, 57.0
147015.000,  297.000, 0.3, 1.4, 57.0
147528.000,  513.000, 0.3, 1.4, 57.0
148149.000,  621.000, 0.3, 1.4, 57.0
148311.000,  162.000, 0.3, 1.4, 57.0
148608.000,  297.000, 0.3, 1.4, 57.0
149121.000,  513.000, 0.3, 1.4, 57.0
149742.000,  621.000, 0.3, 1.4, 57.0
149904.000,  162.000, 0.3, 1.4, 57.0
150201.000,  297.000, 0.3, 1.4, 57.0
150714.000,  513.000, 0.3, 1.4, 57.0
151335.000,  621.000, 0.3, 1.4, 57.0
151497.000,  162.000, 0.3, 1.4, 57.0
151794.000,  297.000, 0.3, 1.4, 57.0
152307.000,  513.000, 0.3, 1.4, 57.0
152928.000,  621.000, 0.3, 1.4, 57.0
153090.000,  162.000, 0.3, 1.4, 57.0
153387.000,  297.000, 0.3, 1.4, 57.0
153900.000,  513.000, 0.3, 1.4, 57.0
154521.000,  621.000, 0.3, 1.4, 57.0
154683.000,  162.000, 0.3, 1.4, 57.0
154980.000,  297.000, 0.3, 1.4, 57.0
155493.000,  513.000, 0.3, 1.4, 57.0
156114.000,  621.000, 0.3, 1.4, 57.0
156276.000,  162.000, 0.3, 1.4, 57.0
156573.000,  297.000, 0.3, 1.4, 57.0
157086.000,  513.000, 0.3, 1.4, 57.0
157707.000,  621.000, 0.3, 1.4, 57.0
157869.000,  162.000, 0.3, 1.4, 57.0
158166.000,  297.000, 0.3, 1.4, 57.0
158679.000,  513.000, 0.3, 1.4, 57.0
159300.000,  621.000, 0.3, 1.4, 57.0
159462.000,  162.000, 0.3, 1.4, 57.0
159759.000,  297.000, 0.3, 1.4, 57.0
160272.000,  513.000, 0.3, 1.4, 57.0
160893.000,  621.000, 0.3, 1.4, 57.0
161055.000,  162.000, 0.3, 1.4, 57.0
161352.000,  297.000, 0.3, 1.4, 57.0
161865.000,  513.000, 0.3, 1.4, 57.0
162486.000,  621.000, 0.3, 1.4, 57.0
162648.000,  162.000, 0.3, 1.4, 57.0
162945.000,  297.000, 0.3, 1.4, 57.0
163458.000,  513.000, 0.3, 1.4, 57.0
164079.000,  621.000, 0.3, 1.4, 57.0
164241.000,  162.000, 0.3, 1.4, 57.0
164538.000,  297.000, 0.3, 1.4, 57.0
165051.000,  513.000, 0.3, 1.4, 57.0
165672.000,  621.000, 0.3, 1.4, 57.0
165834.000,  162.000, 0.3, 1.4, 57.0
166131.000,  297.000, 0.3, 1.4, 57.0
166644.000,  513.000, 0.3, 1.4, 57.0
167265.000,  621.000, 0.3, 1.4, 57.0
167427.000,  162.000, 0.3, 1.4, 57.0
167724.000,  297.000, 0.3, 1.4, 57.0
168237.000,  513.000, 0.3, 1.4, 57.0
168858.000,  621.000, 0.3, 1.4, 57.0
169020.000,  162.000, 0.3, 1.4, 57.0
169317.000,  297.000, 0.3, 1.4, 57.0
169830.000,  513.000, 0.3, 1.4, 57.0
170451.000,  621.000, 0.3, 1.4, 57.0
170613.000,  162.000, 0.3, 1.4, 57.0
170910.000,  297.000, 0.3, 1.4, 57.0
171423.000,  513.000, 0.3, 1.4, 57.0
172044.000,  621.000, 0.3, 1.4, 57.0
172206.000,  162.000, 0.3, 1.4, 57.0
172503.000,  297.000, 0.3, 1.4, 57.0
173016.000,  513.000, 0.3, 1.4, 57.0
173637.000,  621.000, 0.3, 1.4, 57.0
173799.000,  162.000, 0.3, 1.4, 57.0
174096.000,  297.000, 0.3, 1.4, 57.0
174609.000,  513.000, 0.3, 1.4, 57.0
175230.000,  621.000, 0.3, 1.4, 57.0
175392.000,  162.000, 0.3, 1.4, 57.0
175689.000,  297.000, 0.3, 1.4, 57.0
176202.000,  513.000, 0.3, 1.4, 57.0
176823.000,  621.000, 0.3, 1.4, 57.0
176985.000,  162.000, 0.3, 1.4, 57.0
177282.000,  297.000, 0.3, 1.4, 57.0
177795.000,  513.000, 0.3, 1.4, 57.0
178416.000,  621.000, 0.3, 1.4, 57.0
178578.000,  162.000, 0.3, 1.4, 57.0
178875.000,  297.000, 0.3, 1.4, 57.0
179388.000,  513.000, 0.3, 1.4, 57.0
180009.000,  621.000, 0.3, 1.4, 57.0
180171.000,  162.000, 0.3, 1.4, 57.0
180468.000,  297.000, 0.3, 1.4, 57.0
180981.000,  513.000, 0.3, 1.4, 57.0
181602.000,  621.000, 0.3, 1.4, 57.0
181764.000,  162.000, 0.3, 1.4, 57.0
182061.000,  297.000, 0.3, 1.4, 57.0
182574.000,  513.000, 0.3, 1.4, 57.0
183195.000,  621.000, 0.3, 1.4, 57.0
183357.000,  162.000, 0.3, 1.4, 57.0
183654.000,  297.000, 0.3, 1.4, 57.0
184167.000,  513.000, 0.3, 1.4, 57.0
184788.000,  621.000, 0.3, 1.4, 57.0
184950.000,  162.000, 0.3, 1.4, 57.0
185247.000,  297.000, 0.3, 1.4, 57.0
185760.000,  513.000, 0.3, 1.4, 57.0
186381.000,  621.000, 0.3, 1.4, 57.0
186543.000,  162.000, 0.3, 1.4, 57.0
186840.000,  297.000, 0.3, 1.4, 57.0
187353.000,  513.000, 0.3, 1.4, 57.0
187974.000,  621.000, 0.3, 1.4, 57.0
188136.000,  162.000, 0.3, 1.4, 57.0
188433.000,  297.000, 0.3, 1.4, 57.0
188946.000,  513.000, 0.3, 1.4, 57.0
189567.000,  621.000, 0.3, 1.4, 57.0
189729.000,  162.000, 0.3, 1.4, 57.0
190026.000,  297.000, 0.3, 1.4, 57.0
190539.000,  513.000, 0.3, 1.4, 57.0
191160.000,  621.000, 0.3, 1.4, 57.0
191322.000,  162.000, 0.3, 1.4, 57.0
191619.000,  297.000, 0.3, 1.4, 57.0
192132.000,  513.000, 0.3, 1.4, 57.0
192753.000,  621.000, 0.3, 1.4, 57.0
192915.000,  162.000, 0.3, 1.4, 57.0
193212.000,  297.000, 0.3, 1.4, 57.0
193725.000,  513.000, 0.3, 1.4, 57.0
194346.000,  621.000, 0.3, 1.4, 57.0
194508.000,  162.000, 0.3, 1.4, 57.0
194805.000,  297.000, 0.3, 1.4, 57.0
195318.000,  513.000, 0.3, 1.4, 57.0
195939.000,  621.000, 0.3, 1.4, 57.0
196101.000,  162.000, 0.3, 1.4, 57.0
196398.000,  297.000, 0.3, 1.4, 57.0
196911.000,  513.000, 0.3, 1.4, 57.0
197532.000,  621.000, 0.3, 1.4, 57.0
197694.000,  162.000, 0.3, 1.4, 57.0
197991.000,  297.000, 0.3, 1.4, 57.0
198504.000,  513.000, 0.3, 1.4, 57.0
199125.000,  621.000, 0.3, 1.4, 57.0
199287.000,  162.000, 0.3, 1.4, 57.0
199584.000,  297.000, 0.3, 1.4, 57.0
200097.000,  513.000, 0.3, 1.4, 57.0
200718.000,  621.000, 0.3, 1.4, 57.0
200880.000,  162.000, 0.3, 1.4, 57.0
201177.000,  297.000, 0.3, 1.4, 57.0
201690.000,  513.000, 0.3, 1.4, 57.0
202311.000,  621.000, 0.3, 1.4, 57.0
202473.000,  162.000, 0.3, 1.4, 57.0
202770.000,  297.000, 0.3, 1.4, 57.0
203283.000,  513.000, 0.3, 1.4, 57.0
203904.000,  621.000, 0.3, 1.4, 57.0
204066.000,  162.000, 0.3, 1.4, 57.0
204363.000,  297.000, 0.3, 1.4, 57.0
204876.000,  513.000, 0.3, 1.4, 57.0
205497.000,  621.000, 0.3, 1.4, 57.0
205659.000,  162.000, 0.3, 1.4, 57.0
205956.000,  297.000, 0.3, 1.4, 57.0
206469.000,  513.000, 0.3, 1.4, 57.0
207090.000,  621.000, 0.3, 1.4, 57.0
207252.000,  162.000, 0.3, 1.4, 57.0
207549.000,  297.000, 0.3, 1.4, 57.0
208062.000,  513.000, 0.3, 1.4, 57.0
208683.000,  621.000, 0.3, 1.4, 57.0
208845.000,  162.000, 0.3, 1.4, 57.0
209142.000,  297.000, 0.3, 1.4, 57.0
209655.000,  513.000, 0.3, 1.4, 57.0
210276.000,  621.000, 0.3, 1.4, 57.0
210438.000,  162.000, 0.3, 1.4, 57.0
210735.000,  297.000, 0.3, 1.4, 57.0
211248.000,  513.000, 0.3, 1.4, 57.0
211869.000,  621.000, 0.3, 1.4, 57.0
212031.000,  162.000, 0.3, 1.4, 57.0
212328.000,  297.000, 0.3, 1.4, 57.0
212841.000,  513.000, 0.3, 1.4, 57.0
213462.000,  621.000, 0.3, 1.4, 57.0
213624.000,  162.000, 0.3, 1.4, 57.0
213921.000,  297.000, 0.3, 1.4, 57.0
214434.000,  513.000, 0.3, 1.4, 57.0
215055.000,  621.000, 0.3, 1.4, 57.0
215217.000,  162.000, 0.3, 1.4, 57.0
215514.000,  297.000, 0.3, 1.4, 57.0
216027.000,  513.000, 0.3, 1.4, 57.0
216648.000,  621.000, 0.3, 1.4, 57.0
